,SID,ItemID,Seq,Resp
11396,279,30708,6,2
11397,279,41424,7,0
11398,279,22855,8,0
11399,279,30706,9,1
11400,279,33471,10,0
11401,279,52670,11,0
11402,279,52668,12,1
11403,279,52676,13,0
11404,279,61533,14,0
11405,279,53906,15,0
11406,279,53908,16,1
11407,279,53904,17,0
11408,279,56517,18,1
11409,279,53884,19,1
11410,279,62665,20,0
11411,279,53890,21,0
11412,279,61152,22,0
11413,279,52817,23,0
11414,279,52829,24,1
11415,279,52827,25,1
11416,279,61096,26,0
11417,279,32570,27,0
11418,279,37925,28,0
11419,279,33902,29,0
11420,279,33906,30,1
11421,279,32536,31,1
11422,279,32538,32,0
11423,279,32534,33,0
11424,279,32544,34,1
11425,279,32540,35,1
11426,279,63504,36,1
11427,279,44927,37,0
11428,279,49990,38,1
11429,279,30081,39,1
11430,279,43739,40,1
11431,279,63651,41,0
11432,280,51854,1,1
11433,280,51846,2,0
11434,280,51574,3,0
11435,280,51948,4,0
11436,280,48200,5,0
11437,280,48204,6,1
11438,280,60976,7,1
11439,280,48210,8,0
11440,280,54942,9,1
11441,280,54950,10,0
11442,280,54946,11,0
11443,280,54948,12,0
11444,280,46463,13,0
11445,280,46465,14,1
11446,280,61024,15,1
11447,280,56279,16,1
11448,280,63449,17,0
11449,280,50573,18,0
11450,280,44927,19,0
11451,280,63441,20,1
11452,280,49990,21,0
11453,280,45244,22,0
11454,280,32570,23,1
11455,280,37925,24,0
11456,280,33902,25,0
11457,280,33906,26,0
11458,280,35933,27,0
11459,280,35935,28,0
11460,280,35937,29,0
11461,280,26895,30,0
11462,280,26897,31,0
11463,280,42045,32,0
11464,280,41642,33,0
11465,280,29983,34,1
11466,280,58489,35,1
11467,280,41993,36,1
11468,280,30740,37,1
11469,280,23383,38,0
11470,280,33449,39,0
11471,280,41652,40,0
11472,280,33467,41,0
11473,281,45360,1,1
11474,281,63651,2,0
11475,281,45459,3,1
11476,281,45455,4,0
11477,281,63501,5,1
11478,281,44925,6,1
11479,281,42045,7,0
11480,281,22789,8,0
11481,281,30179,9,1
11482,281,29993,10,0
11483,281,41650,11,0
11484,281,28091,12,1
11485,281,42463,13,1
11486,281,30189,14,0
11487,281,32048,15,0
11488,281,60363,16,1
11489,281,22754,17,1
11490,281,22756,18,0
11491,281,25070,19,0
11492,281,20523,20,0
11493,281,20519,21,1
11494,281,33683,22,0
11495,281,33681,23,0
11496,281,26895,24,0
11497,281,26893,25,1
11498,281,61072,26,1
11499,281,54087,27,1
11500,281,54091,28,1
11501,281,54085,29,1
11502,281,48204,30,1
11503,281,48200,31,1
11504,281,48206,32,0
11505,281,60976,33,1
11506,281,48158,34,0
11507,281,47352,35,0
11508,281,47350,36,0
11509,281,61493,37,0
11510,281,52668,38,1
11511,281,61533,39,0
11512,281,52676,40,0
11513,281,52670,41,1
11514,282,61499,1,0
11515,282,54562,2,1
11516,282,54566,3,0
11517,282,61503,4,0
11518,282,52522,5,0
11519,282,52516,6,0
11520,282,52518,7,0
11521,282,52512,8,1
11522,282,48204,9,0
11523,282,48200,10,0
11524,282,60976,11,0
11525,282,48206,12,0
11526,282,54065,13,0
11527,282,54073,14,1
11528,282,61007,15,0
11529,282,61009,16,1
11530,282,63382,17,1
11531,282,29939,18,0
11532,282,45244,19,0
11533,282,50000,20,0
11534,282,43745,21,1
11535,282,50573,22,1
11536,282,41646,23,0
11537,282,60486,24,0
11538,282,26819,25,0
11539,282,42457,26,1
11540,282,42045,27,0
11541,282,33391,28,1
11542,282,58467,29,1
11543,282,60363,30,0
11544,282,28089,31,0
11545,282,23387,32,1
11546,282,33681,33,0
11547,282,33683,34,0
11548,282,20523,35,0
11549,282,20519,36,1
11550,282,33894,37,0
11551,282,33896,38,0
11552,282,33898,39,1
11553,282,35933,40,0
11554,282,35937,41,0
11555,283,51705,1,1
11556,283,54908,2,0
11557,283,51913,3,0
11558,283,51919,4,0
11559,283,53972,5,0
11560,283,53974,6,0
11561,283,56283,7,0
11562,283,63835,8,0
11563,283,54069,9,0
11564,283,61007,10,0
11565,283,54065,11,0
11566,283,61005,12,0
11567,283,54091,13,0
11568,283,54095,14,0
11569,283,61066,15,0
11570,283,54085,16,0
11571,283,26639,17,0
11572,283,26637,18,0
11573,283,35933,19,0
11574,283,35935,20,0
11575,283,35937,21,0
11576,283,37585,22,0
11577,283,35907,23,0
11578,283,42529,24,1
11579,283,33902,25,0
11580,283,43752,26,0
11581,283,30081,27,0
11582,283,63340,28,0
11583,283,44935,29,0
11584,283,45457,30,0
11585,283,44921,31,0
11586,283,26815,32,0
11587,283,33972,33,0
11588,283,23387,34,1
11589,283,41424,35,0
11590,283,27805,36,0
11591,283,30001,37,0
11592,283,42045,38,0
11593,283,30740,39,0
11594,283,30708,40,0
11595,283,30734,41,0
11596,284,50002,1,1
11597,284,45360,2,0
11598,284,63506,3,0
11599,284,50573,4,0
11600,284,58101,5,0
11601,284,63453,6,1
11602,284,53180,7,1
11603,284,53434,8,0
11604,284,53178,9,0
11605,284,53432,10,1
11606,284,51848,11,0
11607,284,51854,12,0
11608,284,51948,13,1
11609,284,51574,14,1
11610,284,63799,15,1
11611,284,63796,16,0
11612,284,54916,17,0
11613,284,48144,18,0
11614,284,61223,19,0
11615,284,54024,20,0
11616,284,61537,21,1
11617,284,56305,22,0
11618,284,30742,23,1
11619,284,41652,24,1
11620,284,35712,25,0
11621,284,42045,26,1
11622,284,42457,27,1
11623,284,33391,28,1
11624,284,33393,29,0
11625,284,27691,30,1
11626,284,27783,31,1
11627,284,30708,32,0
11628,284,37559,33,0
11629,284,35885,34,0
11630,284,42527,35,0
11631,284,33375,36,1
11632,284,31978,37,1
11633,284,33377,38,0
11634,284,20517,39,0
11635,284,20513,40,1
11636,284,20515,41,0
11637,285,28107,1,1
11638,285,35871,2,0
11639,285,59221,3,0
11640,285,35875,4,1
11641,285,61227,5,1
11642,285,54848,6,1
11643,285,61225,7,0
11644,285,54846,8,0
11645,285,54091,9,0
11646,285,54095,10,0
11647,285,54085,11,1
11648,285,61068,12,1
11649,285,53806,13,1
11650,285,53804,14,1
11651,285,54205,15,0
11652,285,53810,16,1
11653,285,32436,17,0
11654,285,32434,18,0
11655,285,32438,19,0
11656,285,26885,20,1
11657,285,26883,21,0
11658,285,34092,22,0
11659,285,34096,23,1
11660,285,34094,24,1
11661,285,32570,25,1
11662,285,45475,26,1
11663,285,46303,27,0
11664,285,46403,28,1
11665,285,45360,29,0
11666,285,44927,30,0
11667,285,43739,31,0
11668,285,22760,32,0
11669,285,30758,33,0
11670,285,30750,34,1
11671,285,42045,35,1
11672,285,41646,36,1
11673,285,35704,37,0
11674,285,30732,38,0
11675,285,42465,39,1
11676,285,30740,40,0
11677,285,33391,41,1
11678,286,32570,1,1
11679,286,37925,2,0
11680,286,20523,3,0
11681,286,20519,4,0
11682,286,26883,5,0
11683,286,26885,6,1
11684,286,33902,7,0
11685,286,33906,8,0
11686,286,56279,9,0
11687,286,61024,10,1
11688,286,46471,11,1
11689,286,46465,12,0
11690,286,52522,13,1
11691,286,52524,14,1
11692,286,62613,15,1
11693,286,52516,16,1
11694,286,48200,17,1
11695,286,48204,18,1
11696,286,48210,19,1
11697,286,48206,20,1
11698,286,48158,21,1
11699,286,47350,22,1
11700,286,47352,23,1
11701,286,61493,24,1
11702,286,44931,25,1
11703,286,63321,26,1
11704,286,45475,27,0
11705,286,63340,28,0
11706,286,44933,29,0
11707,286,44935,30,0
11708,286,42045,31,0
11709,286,27791,32,0
11710,286,30730,33,0
11711,286,30179,34,0
11712,286,23383,35,0
11713,286,59153,36,1
11714,286,30189,37,1
11715,286,42449,38,0
11716,286,33449,39,1
11717,286,30173,40,0
11718,287,53434,1,0
11719,287,53178,2,0
11720,287,53180,3,0
11721,287,53174,4,1
11722,287,53864,5,0
11723,287,53872,6,0
11724,287,53862,7,0
11725,287,61072,8,0
11726,287,54087,9,0
11727,287,61068,10,0
11728,287,54089,11,0
11729,287,51673,12,0
11730,287,61007,13,1
11731,287,54075,14,0
11732,287,54073,15,0
11733,287,61009,16,0
11734,287,29993,17,0
11735,287,58508,18,0
11736,287,42045,19,1
11737,287,60367,20,0
11738,287,35712,21,0
11739,287,30005,22,1
11740,287,42459,23,1
11741,287,30740,24,1
11742,287,30750,25,1
11743,287,59161,26,1
11744,287,44933,27,0
11745,287,44935,28,0
11746,287,63455,29,1
11747,287,63444,30,0
11748,287,49998,31,0
11749,287,29941,32,0
11750,287,20537,33,0
11751,287,20541,34,0
11752,287,32544,35,1
11753,287,32540,36,0
11754,287,32538,37,0
11755,287,32536,38,1
11756,287,32534,39,0
11757,287,33902,40,0
11758,287,33906,41,0
11759,288,29399,1,0
11760,288,46076,2,0
11761,288,46074,3,0
11762,288,28019,4,1
11763,288,61499,5,0
11764,288,54566,6,0
11765,288,54562,7,1
11766,288,61503,8,0
11767,288,63799,9,1
11768,288,63796,10,0
11769,288,54916,11,0
11770,288,48144,12,0
11771,288,61533,13,0
11772,288,52668,14,0
11773,288,52676,15,0
11774,288,52670,16,1
11775,288,20517,17,0
11776,288,20513,18,0
11777,288,20515,19,0
11778,288,32570,20,1
11779,288,37925,21,0
11780,288,26885,22,1
11781,288,26883,23,0
11782,288,35933,24,0
11783,288,35935,25,0
11784,288,29811,26,0
11785,288,50002,27,0
11786,288,30087,28,0
11787,288,46042,29,0
11788,288,45437,30,0
11789,288,44937,31,0
11790,288,29981,32,0
11791,288,42461,33,1
11792,288,30706,34,1
11793,288,30730,35,0
11794,288,60478,36,0
11795,288,41424,37,0
11796,288,30732,38,0
11797,288,30708,39,0
11798,288,22855,40,0
11799,288,33391,41,0
11800,289,20517,1,0
11801,289,20513,2,0
11802,289,20515,3,0
11803,289,35933,4,1
11804,289,35935,5,0
11805,289,35937,6,0
11806,289,33896,7,0
11807,289,33898,8,1
11808,289,33894,9,0
11809,289,62665,10,0
11810,289,53884,11,1
11811,289,53890,12,0
11812,289,61152,13,1
11813,289,51854,14,0
11814,289,51948,15,0
11815,289,51580,16,0
11816,289,51574,17,0
11817,289,53180,18,0
11818,289,53174,19,0
11819,289,53176,20,0
11820,289,53178,21,1
11821,289,46465,22,0
11822,289,46463,23,0
11823,289,56279,24,0
11824,289,63801,25,1
11825,289,42453,26,0
11826,289,42457,27,0
11827,289,42451,28,0
11828,289,30740,29,0
11829,289,29981,30,1
11830,289,41642,31,0
11831,289,30005,32,1
11832,289,60405,33,0
11833,289,26293,34,1
11834,289,33449,35,0
11835,289,63459,36,1
11836,289,29941,37,0
11837,289,45437,38,0
11838,289,46403,39,0
11839,289,30081,40,0
11840,289,62974,41,0
11841,290,42045,1,0
11842,290,26819,2,1
11843,290,33475,3,0
11844,290,41652,4,0
11845,290,33972,5,0
11846,290,42011,6,0
11847,290,60367,7,1
11848,290,26293,8,0
11849,290,23387,9,0
11850,290,30750,10,0
11851,290,32570,11,0
11852,290,37925,12,0
11853,290,26893,13,0
11854,290,26897,14,0
11855,290,26895,15,0
11856,290,33377,16,0
11857,290,31978,17,0
11858,290,33375,18,0
11859,290,26639,19,0
11860,290,63321,20,0
11861,290,44351,21,0
11862,290,63382,22,0
11863,290,63449,23,0
11864,290,43739,24,0
11865,290,45484,25,1
11866,290,53864,26,0
11867,290,53870,27,0
11868,290,53872,28,0
11869,290,53862,29,1
11870,290,54846,30,0
11871,290,54848,31,0
11872,290,61225,32,0
11873,290,61227,33,0
11874,290,47183,34,0
11875,290,45212,35,1
11876,290,54693,36,0
11877,290,45214,37,0
11878,290,54942,38,0
11879,290,63827,39,0
11880,290,54944,40,1
11881,290,63829,41,0
11882,291,26885,1,0
11883,291,26883,2,0
11884,291,20517,3,1
11885,291,20515,4,0
11886,291,20513,5,0
11887,291,33892,6,1
11888,291,33890,7,0
11889,291,37925,8,0
11890,291,32570,9,1
11891,291,29983,10,0
11892,291,27805,11,0
11893,291,41993,12,1
11894,291,60405,13,1
11895,291,42459,14,1
11896,291,30001,15,0
11897,291,29981,16,0
11898,291,30005,17,0
11899,291,33401,18,1
11900,291,33449,19,1
11901,291,53178,20,1
11902,291,53432,21,1
11903,291,60553,22,0
11904,291,53174,23,0
11905,291,47003,24,0
11906,291,47007,25,0
11907,291,62633,26,0
11908,291,46997,27,0
11909,291,46463,28,0
11910,291,61024,29,0
11911,291,46471,30,1
11912,291,63801,31,1
11913,291,52831,32,0
11914,291,52817,33,0
11915,291,52829,34,0
11916,291,61094,35,0
11917,291,30081,36,1
11918,291,50743,37,0
11919,291,63382,38,0
11920,291,45360,39,0
11921,291,63453,40,0
11922,291,45437,41,1
11923,292,50573,1,0
11924,292,62974,2,0
11925,292,29939,3,0
11926,292,63340,4,1
11927,292,44351,5,0
11928,292,44919,6,0
11929,292,47003,7,0
11930,292,47001,8,1
11931,292,62635,9,0
11932,292,47007,10,0
11933,292,60553,11,0
11934,292,53180,12,1
11935,292,53432,13,1
11936,292,53178,14,0
11937,292,61007,15,0
11938,292,54069,16,0
11939,292,61009,17,1
11940,292,54073,18,0
11941,292,53898,19,0
11942,292,53958,20,0
11943,292,56400,21,0
11944,292,52831,22,0
11945,292,30706,23,1
11946,292,41652,24,1
11947,292,42045,25,0
11948,292,35716,26,1
11949,292,33441,27,0
11950,292,60549,28,1
11951,292,30730,29,0
11952,292,28091,30,0
11953,292,30189,31,0
11954,292,30750,32,1
11955,292,31213,33,0
11956,292,30912,34,0
11957,292,35933,35,0
11958,292,35937,36,0
11959,292,35935,37,1
11960,292,20541,38,0
11961,292,20537,39,1
11962,292,33892,40,0
11963,292,33890,41,0
11964,293,26885,1,0
11965,293,26883,2,1
11966,293,22754,3,0
11967,293,25070,4,0
11968,293,22756,5,0
11969,293,31978,6,0
11970,293,33377,7,1
11971,293,33375,8,0
11972,293,37925,9,1
11973,293,54422,10,1
11974,293,54424,11,0
11975,293,54428,12,0
11976,293,54430,13,1
11977,293,52582,14,0
11978,293,52584,15,0
11979,293,47909,16,0
11980,293,54948,17,0
11981,293,54942,18,0
11982,293,54944,19,0
11983,293,54946,20,0
11984,293,53864,21,1
11985,293,53870,22,1
11986,293,53862,23,1
11987,293,53872,24,1
11988,293,54922,25,1
11989,293,63459,26,0
11990,293,44931,27,1
11991,293,45459,28,1
11992,293,29951,29,1
11993,293,45360,30,0
11994,293,62974,31,1
11995,293,35706,32,1
11996,293,35712,33,1
11997,293,33413,34,1
11998,293,42461,35,0
11999,293,28089,36,1
12000,293,42045,37,0
12001,293,60478,38,1
12002,293,41652,39,1
12003,293,27797,40,0
12004,293,30708,41,1
12005,294,60553,1,0
12006,294,53180,2,1
12007,294,53176,3,1
12008,294,53434,4,0
12009,294,54584,5,0
12010,294,61515,6,0
12011,294,54014,7,0
12012,294,54010,8,0
12013,294,48200,9,0
12014,294,48206,10,0
12015,294,60976,11,1
12016,294,48210,12,0
12017,294,47350,13,0
12018,294,47352,14,0
12019,294,48158,15,1
12020,294,61493,16,0
12021,294,29981,17,0
12022,294,27805,18,1
12023,294,42461,19,1
12024,294,42465,20,1
12025,294,41652,21,1
12026,294,33475,22,1
12027,294,35720,23,1
12028,294,30726,24,0
12029,294,30754,25,0
12030,294,33471,26,0
12031,294,63329,27,1
12032,294,44931,28,0
12033,294,43741,29,1
12034,294,29949,30,0
12035,294,43747,31,1
12036,294,44925,32,0
12037,294,20541,33,0
12038,294,20537,34,0
12039,294,20517,35,0
12040,294,20513,36,0
12041,294,20515,37,0
12042,294,32570,38,1
12043,294,37925,39,1
12044,294,31978,40,0
12045,294,33377,41,1
12046,295,22756,1,1
12047,295,22754,2,0
12048,295,25070,3,0
12049,295,20541,4,0
12050,295,20537,5,0
12051,295,32434,6,0
12052,295,32438,7,1
12053,295,32436,8,0
12054,295,35933,9,0
12055,295,54693,10,0
12056,295,47183,11,1
12057,295,45212,12,1
12058,295,45214,13,1
12059,295,61223,14,0
12060,295,56334,15,0
12061,295,54024,16,0
12062,295,56305,17,1
12063,295,54916,18,0
12064,295,48144,19,0
12065,295,63796,20,0
12066,295,63799,21,0
12067,295,56517,22,1
12068,295,53904,23,0
12069,295,53906,24,0
12070,295,53908,25,1
12071,295,60367,26,1
12072,295,42045,27,0
12073,295,41646,28,0
12074,295,60363,29,1
12075,295,33475,30,0
12076,295,30001,31,0
12077,295,26815,32,0
12078,295,58458,33,0
12079,295,58467,34,1
12080,295,26293,35,0
12081,295,63457,36,0
12082,295,44935,37,0
12083,295,49998,38,1
12084,295,63444,39,0
12085,295,44923,40,0
12086,295,30079,41,0
12087,296,30079,1,0
12088,296,43752,2,0
12089,296,45451,3,1
12090,296,44917,4,0
12091,296,29951,5,0
12092,296,45484,6,0
12093,296,29981,7,1
12094,296,42045,8,0
12095,296,35710,9,0
12096,296,22875,10,1
12097,296,33413,11,0
12098,296,30722,12,1
12099,296,30754,13,0
12100,296,26821,14,0
12101,296,58467,15,0
12102,296,41652,16,1
12103,296,42529,17,0
12104,296,35907,18,0
12105,296,37585,19,1
12106,296,34096,20,0
12107,296,34092,21,1
12108,296,34094,22,1
12109,296,33681,23,0
12110,296,33683,24,0
12111,296,26893,25,0
12112,296,61024,26,0
12113,296,46471,27,0
12114,296,56279,28,0
12115,296,46463,29,0
12116,296,53174,30,0
12117,296,60553,31,0
12118,296,53150,32,0
12119,296,53180,33,0
12120,296,61541,34,0
12121,296,54024,35,0
12122,296,54026,36,1
12123,296,56334,37,0
12124,296,51938,38,0
12125,296,54908,39,1
12126,296,51913,40,0
12127,296,51705,41,0
12128,297,61007,1,0
12129,297,54069,2,0
12130,297,54073,3,0
12131,297,54075,4,1
12132,297,53174,5,1
12133,297,53432,6,0
12134,297,53434,7,1
12135,297,53150,8,0
12136,297,51854,9,0
12137,297,51846,10,0
12138,297,51850,11,1
12139,297,51844,12,0
12140,297,54950,13,0
12141,297,63825,14,0
12142,297,63829,15,0
12143,297,54944,16,1
12144,297,29993,17,0
12145,297,29981,18,0
12146,297,41424,19,0
12147,297,42045,20,0
12148,297,60369,21,1
12149,297,33475,22,0
12150,297,60547,23,0
12151,297,33443,24,1
12152,297,33449,25,0
12153,297,60405,26,0
12154,297,32570,27,0
12155,297,37925,28,0
12156,297,35883,29,0
12157,297,42525,30,0
12158,297,32536,31,1
12159,297,32538,32,0
12160,297,32534,33,0
12161,297,20537,34,1
12162,297,20541,35,0
12163,297,30087,36,0
12164,297,44935,37,0
12165,297,30079,38,1
12166,297,45437,39,0
12167,297,43747,40,0
12168,297,43739,41,1
12169,298,53884,1,1
12170,298,61152,2,1
12171,298,53890,3,1
12172,298,62665,4,0
12173,298,29399,5,0
12174,298,46074,6,0
12175,298,28019,7,1
12176,298,29401,8,0
12177,298,52817,9,1
12178,298,52823,10,1
12179,298,61094,11,0
12180,298,61096,12,0
12181,298,52522,13,0
12182,298,52516,14,0
12183,298,52518,15,1
12184,298,62613,16,1
12185,298,37925,17,1
12186,298,32570,18,1
12187,298,33892,19,0
12188,298,33890,20,0
12189,298,26883,21,0
12190,298,26885,22,0
12191,298,32436,23,1
12192,298,32434,24,1
12193,298,32438,25,0
12194,298,30730,26,0
12195,298,42045,27,1
12196,298,41646,28,1
12197,298,22803,29,0
12198,298,60367,30,1
12199,298,42457,31,1
12200,298,42463,32,0
12201,298,30750,33,0
12202,298,30001,34,1
12203,298,30726,35,0
12204,298,44931,36,0
12205,298,44925,37,0
12206,298,44933,38,0
12207,298,44351,39,0
12208,298,51766,40,0
12209,298,50743,41,0
12210,299,29947,1,0
12211,299,44931,2,0
12212,299,29951,3,0
12213,299,43752,4,0
12214,299,44933,5,0
12215,299,45244,6,0
12216,299,20519,7,1
12217,299,20523,8,0
12218,299,20517,9,0
12219,299,20513,10,0
12220,299,20515,11,0
12221,299,32544,12,1
12222,299,32540,13,0
12223,299,26883,14,1
12224,299,26885,15,0
12225,299,56334,16,0
12226,299,56305,17,1
12227,299,61223,18,0
12228,299,54024,19,0
12229,299,53972,20,1
12230,299,56283,21,0
12231,299,54534,22,0
12232,299,53974,23,1
12233,299,51552,24,0
12234,299,61011,25,1
12235,299,62299,26,1
12236,299,47340,27,0
12237,299,63831,28,0
12238,299,56277,29,0
12239,299,63788,30,0
12240,299,51705,31,1
12241,299,33974,32,1
12242,299,41424,33,1
12243,299,42045,34,0
12244,299,30706,35,1
12245,299,26815,36,1
12246,299,30738,37,0
12247,299,30189,38,0
12248,299,60369,39,1
12249,299,30700,40,1
12250,299,30750,41,0
12251,300,37925,1,0
12252,300,32570,2,1
12253,300,33906,3,0
12254,300,33902,4,0
12255,300,26639,5,0
12256,300,26637,6,0
12257,300,33892,7,0
12258,300,33890,8,0
12259,300,53180,9,0
12260,300,53178,10,0
12261,300,60553,11,0
12262,300,53150,12,0
12263,300,54010,13,0
12264,300,56301,14,0
12265,300,54014,15,0
12266,300,54012,16,0
12267,300,61024,17,0
12268,300,46463,18,0
12269,300,46465,19,0
12270,300,56279,20,1
12271,300,53904,21,0
12272,300,53908,22,1
12273,300,53912,23,0
12274,300,56517,24,0
12275,300,29983,25,0
12276,300,26817,26,1
12277,300,26821,27,0
12278,300,42461,28,0
12279,300,27811,29,0
12280,300,30700,30,0
12281,300,42451,31,1
12282,300,42045,32,0
12283,300,26293,33,1
12284,300,30750,34,0
12285,300,44929,35,0
12286,300,29957,36,0
12287,300,63455,37,0
12288,300,43267,38,0
12289,300,46299,39,0
12290,300,29939,40,0
12291,301,44931,1,1
12292,301,63382,2,1
12293,301,43756,3,0
12294,301,50000,4,0
12295,301,46403,5,1
12296,301,63453,6,1
12297,301,23383,7,0
12298,301,27783,8,1
12299,301,30748,9,0
12300,301,29993,10,1
12301,301,41424,11,0
12302,301,42461,12,1
12303,301,28089,13,1
12304,301,60484,14,1
12305,301,33391,15,0
12306,301,30708,16,2
12307,301,33898,17,1
12308,301,33896,18,1
12309,301,33894,19,1
12310,301,22754,20,0
12311,301,25070,21,0
12312,301,22756,22,0
12313,301,26893,23,1
12314,301,26895,24,1
12315,301,26897,25,0
12316,301,54526,26,1
12317,301,54522,27,0
12318,301,63764,28,0
12319,301,54528,29,0
12320,301,54014,30,1
12321,301,54012,31,1
12322,301,56301,32,1
12323,301,61515,33,1
12324,301,35875,34,1
12325,301,35871,35,1
12326,301,59221,36,0
12327,301,28107,37,1
12328,301,53906,38,1
12329,301,53912,39,0
12330,301,53908,40,1
12331,301,56517,41,1
12332,302,35712,1,0
12333,302,29983,2,0
12334,302,60405,3,1
12335,302,42045,4,0
12336,302,30001,5,1
12337,302,33413,6,0
12338,302,42465,7,1
12339,302,59153,8,1
12340,302,58467,9,1
12341,302,22803,10,0
12342,302,44933,11,1
12343,302,46403,12,1
12344,302,63340,13,1
12345,302,49998,14,1
12346,302,29955,15,1
12347,302,45484,16,1
12348,302,20513,17,0
12349,302,20517,18,0
12350,302,20515,19,0
12351,302,35933,20,0
12352,302,35935,21,0
12353,302,35937,22,0
12354,302,26883,23,0
12355,302,26885,24,1
12356,302,33896,25,0
12357,302,29399,26,0
12358,302,28019,27,1
12359,302,46076,28,1
12360,302,46074,29,1
12361,302,54948,30,1
12362,302,54950,31,1
12363,302,63827,32,1
12364,302,54942,33,1
12365,302,56277,34,0
12366,302,47340,35,0
12367,302,63831,36,0
12368,302,63788,37,0
12369,302,52522,38,0
12370,302,62613,39,0
12371,302,52516,40,1
12372,302,52518,41,1
12373,303,51705,1,1
12374,303,51913,2,0
12375,303,51938,3,0
12376,303,54908,4,1
12377,303,46471,5,0
12378,303,61024,6,1
12379,303,56279,7,1
12380,303,46463,8,1
12381,303,53176,9,0
12382,303,53180,10,1
12383,303,53432,11,0
12384,303,53434,12,0
12385,303,54069,13,0
12386,303,61005,14,0
12387,303,54073,15,0
12388,303,54075,16,1
12389,303,20541,17,0
12390,303,20537,18,1
12391,303,33683,19,0
12392,303,33681,20,0
12393,303,33894,21,0
12394,303,33898,22,1
12395,303,33896,23,0
12396,303,31978,24,0
12397,303,33377,25,1
12398,303,41650,26,0
12399,303,30730,27,1
12400,303,42045,28,0
12401,303,59153,29,1
12402,303,60361,30,1
12403,303,27805,31,0
12404,303,28089,32,0
12405,303,23387,33,1
12406,303,32018,34,0
12407,303,58458,35,1
12408,303,44931,36,0
12409,303,49998,37,1
12410,303,43752,38,0
12411,303,50002,39,0
12412,303,29949,40,0
12413,303,44933,41,0
12414,304,30734,1,1
12415,304,33441,2,1
12416,304,41650,3,1
12417,304,30758,4,1
12418,304,33453,5,1
12419,304,60359,6,1
12420,304,26821,7,1
12421,304,58467,8,1
12422,304,42449,9,1
12423,304,42477,10,0
12424,304,51911,11,2
12425,304,51919,12,1
12426,304,51913,13,1
12427,304,51705,14,1
12428,304,54065,15,1
12429,304,61007,16,0
12430,304,54073,17,1
12431,304,54069,18,1
12432,304,53972,19,1
12433,304,54534,20,1
12434,304,53892,21,1
12435,304,53974,22,1
12436,304,56277,23,1
12437,304,47340,24,0
12438,304,63792,25,0
12439,304,46457,26,1
12440,304,63506,27,0
12441,304,58101,28,1
12442,304,45475,29,1
12443,304,29947,30,0
12444,304,43754,31,1
12445,304,29949,32,1
12446,304,42527,33,0
12447,304,37559,34,0
12448,304,35885,35,1
12449,304,32540,36,0
12450,304,32544,37,1
12451,304,33896,38,0
12452,304,33894,39,0
12453,304,33898,40,1
12454,304,35907,41,1
12455,305,47003,1,0
12456,305,47007,2,0
12457,305,62633,3,0
12458,305,46999,4,1
12459,305,52512,5,0
12460,305,52524,6,0
12461,305,52518,7,1
12462,305,52522,8,0
12463,305,52829,9,0
12464,305,52823,10,0
12465,305,61098,11,0
12466,305,52821,12,0
12467,305,61024,13,0
12468,305,56279,14,0
12469,305,46463,15,1
12470,305,46471,16,1
12471,305,30912,17,0
12472,305,31213,18,0
12473,305,22754,19,0
12474,305,25070,20,1
12475,305,22756,21,0
12476,305,35933,22,0
12477,305,35937,23,0
12478,305,35935,24,1
12479,305,20541,25,0
12480,305,63457,26,0
12481,305,29811,27,0
12482,305,44923,28,0
12483,305,63352,29,1
12484,305,29939,30,0
12485,305,63508,31,0
12486,305,29981,32,0
12487,305,33455,33,1
12488,305,29993,34,0
12489,305,42045,35,0
12490,305,27805,36,0
12491,305,60361,37,1
12492,305,42451,38,0
12493,305,60363,39,0
12494,305,32018,40,0
12495,305,30700,41,0
12496,306,33443,1,0
12497,306,41650,2,0
12498,306,30708,3,0
12499,306,35712,4,0
12500,306,30740,5,0
12501,306,42045,6,1
12502,306,42457,7,1
12503,306,42461,8,0
12504,306,26293,9,1
12505,306,60417,10,1
12506,306,43752,11,0
12507,306,63338,12,0
12508,306,63329,13,1
12509,306,49998,14,0
12510,306,44935,15,0
12511,306,29939,16,0
12512,306,61225,17,1
12513,306,54848,18,0
12514,306,54846,19,0
12515,306,61227,20,0
12516,306,54942,21,1
12517,306,54946,22,0
12518,306,63829,23,0
12519,306,54944,24,0
12520,306,48204,25,0
12521,306,48206,26,0
12522,306,48200,27,0
12523,306,48210,28,0
12524,306,52512,29,0
12525,306,62613,30,0
12526,306,52516,31,1
12527,306,52522,32,0
12528,306,32570,33,0
12529,306,37925,34,1
12530,306,32536,35,1
12531,306,32538,36,0
12532,306,32534,37,0
12533,306,34096,38,1
12534,306,34092,39,0
12535,306,34094,40,0
12536,306,20537,41,1
12537,307,53972,1,0
12538,307,53892,2,0
12539,307,53974,3,1
12540,307,54534,4,0
12541,307,61098,5,0
12542,307,52823,6,1
12543,307,52829,7,1
12544,307,52831,8,1
12545,307,53988,9,0
12546,307,53980,10,0
12547,307,53984,11,0
12548,307,56285,12,0
12549,307,53884,13,1
12550,307,62665,14,1
12551,307,53882,15,1
12552,307,61152,16,1
12553,307,35710,17,1
12554,307,35712,18,1
12555,307,42457,19,1
12556,307,42045,20,0
12557,307,30706,21,1
12558,307,28091,22,0
12559,307,33413,23,0
12560,307,33441,24,0
