SID,ItemID,Resp
S305,45212,0
S305,54693,0
S305,47183,0
S305,45214,0
S305,54848,1
S305,34040,0
S305,34044,1
S305,20519,0
S305,20523,0
S305,25070,0
S305,22754,0
S305,22756,1
S305,26897,0
S305,26895,0
S305,43745,1
S305,46042,0
S305,29951,0
S305,43739,1
S305,44925,1
S305,50002,0
S305,33449,0
S305,30730,0
S305,26815,1
S305,41993,0
S305,27811,1
S305,30706,1
S305,30744,1
S305,42449,1
S305,60405,0
S305,42451,0
S306,30189,0
S306,29993,1
S306,59153,0
S306,41642,1
S306,33413,0
S306,42045,1
S306,58467,1
S306,42461,0
S306,33471,1
S306,26395,0
S306,29941,1
S306,49994,1
S306,29939,1
S306,44931,0
S306,63501,0
S306,29955,0
S306,53808,1
S306,53806,0
S306,53812,0
S306,53810,0
S306,61499,0
S306,54562,1
S306,54566,0
S306,61503,0
S306,46471,0
S306,56279,1
S306,61024,0
S306,46463,0
S306,53984,0
S306,53980,0
S306,53982,0
S306,62317,0
S306,37415,0
S306,37419,0
S306,37417,1
S306,37925,1
S306,32570,1
S306,26893,1
S306,26897,0
S306,26895,0
S306,35560,0
S307,60553,0
S307,53432,0
S307,53174,1
S307,53180,0
S307,61068,0
S307,61072,1
S307,54087,0
S307,54091,1
S307,53872,0
S307,53870,0
S307,53864,1
S307,52522,1
S307,63796,1
S307,54916,1
S307,63799,1
S307,48144,0
S307,42045,0
S307,30750,1
S307,30734,1
S307,35724,1
S307,33385,0
S307,30189,0
S307,22855,1
S307,30740,1
S307,28089,0
S307,22783,0
S307,45360,0
S307,45466,0
S307,62974,0
S307,45459,0
S307,29939,1
S307,63508,0
S307,35945,0
S307,35941,0
S307,30912,0
S307,31213,1
S307,32510,1
S307,33926,0
S307,33896,0
S307,33898,0
S307,33894,0
S308,33972,0
S308,30586,1
S308,35712,0
S308,41993,0
S308,22839,1
S308,42045,0
S308,41652,1
S308,60547,1
S308,58467,0
S308,60480,0
S308,62974,0
S308,30081,1
S308,45437,0
S308,45244,0
S308,29951,0
S308,44917,0
S308,35560,0
S308,35558,0
S308,35556,0
S308,34086,0
S308,34088,0
S308,34084,0
S308,31213,0
S308,30912,0
S308,26315,0
S308,52512,0
S308,52522,0
S308,52518,0
S308,52516,0
S308,54065,0
S308,54073,0
S308,54069,0
S308,61005,0
S308,54524,0
S308,63762,1
S308,54522,0
S308,63764,0
S308,51705,0
S308,51938,0
S308,51707,0
S308,54908,0
S309,22758,1
S309,24990,0
S309,35933,0
S309,35935,0
S309,35937,0
S309,32510,0
S309,33926,0
S309,37419,0
S309,37417,0
S309,46471,0
S309,46463,1
S309,61024,0
S309,56279,0
S309,52823,0
S309,52817,0
S309,52831,1
S309,61098,0
S309,47003,0
S309,47007,0
S309,47001,1
S309,46997,0
S309,51854,0
S309,51948,0
S309,51574,1
S309,51848,0
S309,49988,0
S309,63651,0
S309,63329,1
S309,44929,0
S309,49990,0
S309,63457,0
S309,41648,1
S309,22875,0
S309,30001,1
S309,33455,1
S309,41652,1
S309,33972,1
S309,33441,0
S309,32018,0
S309,42471,0
S309,60367,0
S310,63449,1
S310,58101,0
S310,46405,0
S310,45459,0
S310,29955,0
S310,46303,0
S310,37593,0
S310,35909,0
S310,37419,1
S310,37415,0
S310,37417,0
S310,35917,0
S310,35915,0
S310,37587,0
S310,37591,0
S310,41650,1
S310,28091,0
S310,60547,1
S310,22855,1
S310,42045,0
S310,41646,0
S310,30758,0
S310,42459,0
S310,23387,0
S310,58467,1
S310,54988,0
S310,54948,0
S310,63825,0
S310,54946,0
S310,51574,1
S310,51854,0
S310,51852,0
S310,51948,0
S310,53810,1
S310,53806,0
S310,53804,1
S310,53812,0
S310,54075,0
S310,54065,0
S310,54073,0
S310,61007,0
S311,37417,1
S311,37419,1
S311,37415,0
S311,33896,0
S311,33898,1
S311,33894,0
S311,26883,0
S311,26885,0
S311,35933,0
S311,53870,0
S311,53872,0
S311,53864,1
S311,53862,1
S311,47340,0
S311,46459,1
S311,47342,0
S311,63831,0
S311,48206,0
S311,48204,0
S311,48200,0
S311,48210,0
S311,63829,0
S311,63825,1
S311,54950,0
S311,54942,0
S311,22839,0
S311,30730,1
S311,35712,0
S311,41652,0
S311,58467,1
S311,60369,1
S311,30706,1
S311,30758,0
S311,23387,1
S311,60403,0
S311,44931,0
S311,50002,0
S311,50488,1
S311,63321,0
S311,63340,0
S311,30079,0
S312,56283,0
S312,53974,1
S312,54534,1
S312,53972,0
S312,54948,1
S312,54988,1
S312,63825,1
S312,54942,1
S312,51667,0
S312,51673,1
S312,51671,0
S312,51679,1
S312,52829,0
S312,52823,1
S312,61098,0
S312,52821,0
S312,42731,1
S312,42729,1
S312,42733,0
S312,34106,1
S312,42591,1
S312,20541,1
S312,20537,1
S312,32436,1
S312,32434,0
S312,42045,1
S312,27811,1
S312,60367,1
S312,35712,1
S312,33449,1
S312,30730,1
S312,32066,0
S312,28091,0
S312,59161,1
S312,58458,0
S312,45244,0
S312,29941,1
S312,29951,1
S312,45360,0
S312,45459,0
S312,43739,0
S313,35921,0
S313,35923,0
S313,35919,0
S313,20541,0
S313,20537,0
S313,37925,1
S313,32570,1
S313,26315,1
S313,26311,0
S313,54848,0
S313,54846,0
S313,61227,0
S313,61521,1
S313,54073,0
S313,61009,0
S313,54075,1
S313,61007,1
S313,52516,1
S313,52520,0
S313,52512,0
S313,52522,0
S313,53806,0
S313,53810,1
S313,53804,0
S313,53808,0
S313,60369,1
S313,30750,0
S313,30730,1
S313,29983,1
S313,42045,0
S313,28089,0
S313,30001,1
S313,26821,0
S313,30179,1
S313,30708,0
S313,44931,0
S313,44933,0
S313,46042,1
S313,29811,1
S313,30045,1
S313,49998,0
S314,46471,0
S314,46463,1
S314,61024,1
S314,56279,1
S314,54091,1
S314,54095,1
S314,61072,1
S314,54087,1
S314,29399,1
S314,46078,1
S314,46074,0
S314,29403,0
S314,51919,0
S314,51913,1
S314,51938,1
S314,54908,1
S314,46403,0
S314,45360,0
S314,44937,1
S314,45484,1
S314,44935,0
S314,44310,0
S314,33385,1
S314,41650,1
S314,28089,0
S314,42465,1
S314,28091,1
S314,26407,0
S314,42045,0
S314,60367,1
S314,60478,1
S314,60482,0
S314,32426,1
S314,32424,1
S314,32422,0
S314,31976,1
S314,31974,1
S314,20515,0
S314,20517,1
S314,20513,0
S314,35885,1
S315,49998,0
S315,29941,0
S315,44937,0
S315,29943,0
S315,50000,0
S315,63382,0
S315,33896,0
S315,33894,0
S315,33898,0
S315,32544,1
S315,32540,0
S315,33892,0
S315,33890,0
S315,24990,0
S315,22758,1
S315,35716,1
S315,30706,1
S315,58467,0
S315,42045,0
S315,29983,0
S315,41993,0
S315,30722,0
S315,30179,0
S315,27811,0
S315,42451,0
S315,53174,0
S315,60553,0
S315,53178,1
S315,53432,0
S315,63799,0
S315,48144,0
S315,54916,0
S315,63796,0
S315,54846,1
S315,61225,0
S315,61521,1
S315,61227,0
S315,46997,0
S315,47003,0
S315,46999,1
S315,47007,0
S316,54010,0
S316,54014,0
S316,54584,0
S316,54012,1
S316,48204,0
S316,48200,0
S316,48206,0
S316,60976,0
S316,56517,0
S316,53906,1
S316,53908,1
S316,53904,0
S316,54075,0
S316,54069,1
S316,61007,1
S316,54073,1
S316,63382,1
S316,44935,0
S316,49998,0
S316,46403,0
S316,43741,0
S316,43752,0
S316,60411,0
S316,30750,0
S316,41642,0
S316,30740,0
S316,33413,0
S316,42045,0
S316,33475,0
S316,30706,0
S316,26293,1
S316,59161,0
S316,32510,0
S316,33926,0
S316,35891,0
S316,37561,0
S316,35885,1
S316,37559,0
S316,42527,0
S316,22758,0
S316,24990,0
S317,32426,1
S317,32424,0
S317,32422,0
S317,32546,0
S317,34052,0
S317,35887,0
S317,32436,0
S317,32438,0
S317,32434,0
S317,62974,0
S317,63457,0
S317,50000,0
S317,44917,0
S317,29939,0
S317,63449,1
S317,51948,1
S317,51574,0
S317,51854,0
S317,51852,1
S317,61152,0
S317,53884,1
S317,53890,1
S317,62665,0
S317,56253,0
S317,51671,0
S317,51679,1
S317,51667,1
S317,61541,1
S317,61537,1
S317,56305,1
S317,54024,0
S317,33972,0
S317,30730,1
S317,33475,1
S317,42045,1
S317,30706,1
S317,60363,1
S317,33471,0
S317,42465,1
S317,60636,1
S317,30191,0
S318,42045,0
S318,58480,0
S318,41648,0
S318,33391,0
S318,41650,0
S318,23383,0
S318,42457,1
S318,42451,0
S318,30179,1
S318,30732,0
S318,33902,1
S318,33906,1
S318,35933,0
S318,35935,1
S318,35937,0
S318,35921,0
S318,35923,1
S318,35919,0
S318,26897,0
S318,53980,1
S318,56285,0
S318,53988,0
S318,62317,0
S318,52522,0
S318,52512,0
S318,52516,1
S318,52510,0
S318,54087,1
S318,61072,0
S318,54091,1
S318,54085,1
S318,56301,0
S318,54010,0
S318,54012,0
S318,54014,0
S318,45457,0
S318,63455,1
S318,44937,0
S318,45475,0
S318,49998,1
S318,29937,0
S319,33449,1
S319,42045,0
S319,42457,1
S319,30730,1
S319,33385,0
S319,30005,1
S319,33443,0
S319,33393,0
S319,33401,1
S319,22783,1
S319,26893,1
S319,26897,1
S319,26895,1
S319,33894,0
S319,33896,0
S319,33898,0
S319,37585,0
S319,35907,0
S319,42529,0
S319,45451,0
S319,46303,0
S319,44931,1
S319,63352,0
S319,49998,1
S319,29941,1
S319,53884,1
S319,53890,1
S319,62665,1
S319,53882,0
S319,54946,1
S319,63825,1
S319,63827,1
S319,54988,1
S319,53806,1
S319,53812,0
S319,53808,1
S319,53804,1
S319,53870,0
S319,53872,1
S319,53864,1
S319,53862,1
S320,61007,0
S320,54069,0
S320,54075,0
S320,54065,0
S320,52670,0
S320,52668,0
S320,61533,0
S320,52676,0
S320,53872,0
S320,53864,0
S320,53870,0
S320,53862,0
S320,61204,0
S320,54922,0
S320,55060,0
S320,63841,0
S320,63453,0
S320,44931,0
S320,29937,0
S320,43739,0
S320,45451,0
S320,43752,0
S320,33443,0
S320,26819,0
S320,29981,0
S320,42045,0
S320,42461,0
S320,60361,0
S320,60365,0
S320,27807,0
S320,30708,0
S320,32018,0
S320,42731,0
S320,42733,1
S320,42729,0
S320,37079,0
S320,37699,0
S320,33377,1
S320,31978,0
S320,33375,0
S320,20523,0
S321,37415,0
S321,37419,0
S321,37417,0
S321,42731,0
S321,42729,0
S321,42733,0
S321,32426,0
S321,32424,0
S321,32422,0
S321,33449,1
S321,35706,0
S321,33972,1
S321,42045,1
S321,28089,0
S321,41652,1
S321,59153,1
S321,60369,1
S321,60547,1
S321,60480,0
S321,29399,0
S321,46076,0
S321,29401,1
S321,28019,1
S321,63799,1
S321,63796,0
S321,48144,0
S321,54916,0
S321,53980,0
S321,56285,0
S321,53984,0
S321,62317,0
S321,54948,0
S321,54944,1
S321,54942,1
S321,54946,0
S321,43752,0
S321,44310,0
S321,63504,0
S321,63651,0
S321,46042,0
S321,45475,0
S322,52582,0
S322,52584,0
S322,47909,0
S322,51669,0
S322,51667,1
S322,51679,1
S322,51671,1
S322,62635,1
S322,47003,1
S322,47007,1
S322,47001,1
S322,63831,0
S322,63792,0
S322,47342,0
S322,56277,0
S322,56400,0
S322,32434,0
S322,32438,0
S322,32436,0
S322,32572,0
S322,34181,1
S322,34104,0
S322,22758,0
S322,24990,1
S322,26893,1
S322,43267,0
S322,44933,0
S322,29939,0
S322,30081,0
S322,45244,1
S322,44929,0
S322,41646,0
S322,35712,0
S322,42045,0
S322,42475,0
S322,58467,0
S322,32066,0
S322,33475,0
S322,30289,0
S322,22760,0
S322,59157,0
S323,29941,0
S323,30079,1
S323,46042,0
S323,63453,1
S323,63459,0
S323,43741,0
S323,29993,0
S323,29981,1
S323,32066,0
S323,42045,0
S323,58467,0
S323,22839,1
S323,60369,0
S323,42459,1
S323,33467,0
S323,60636,0
S323,32422,0
S323,32424,0
S323,32426,0
S323,26311,0
S323,26315,0
S323,26313,0
S323,26639,0
S323,26637,1
S323,20517,0
S323,53884,1
S323,61152,0
S323,53890,0
S323,62665,0
S323,46463,1
S323,56279,0
S323,46471,0
S323,46465,1
S323,52670,0
S323,52676,0
S323,52672,0
S323,52668,0
S323,54908,1
S323,51938,0
S323,51705,1
S323,51913,0
S324,29983,1
S324,42045,0
S324,30730,1
S324,41424,1
S324,27781,0
S324,30706,1
S324,30189,0
S324,41993,1
S324,30738,1
S324,22789,0
S324,52584,1
S324,47909,1
S324,52582,0
S324,54916,1
S324,48144,0
S324,63796,0
S324,53806,0
S324,53812,0
S324,53808,0
S324,53804,0
S324,52831,0
S324,61096,0
S324,48206,0
S324,48210,1
S324,60976,0
S324,48200,0
S324,43747,1
S324,29939,0
S324,45360,0
S324,49998,0
S324,46303,0
S324,44937,1
S324,32434,0
S324,32436,0
S324,32438,0
S324,35933,0
S324,35935,0
S324,35937,0
S324,44001,0
S324,44005,0
S324,44003,0
S325,29993,1
S325,33972,0
S325,42045,0
S325,60417,1
S325,33475,0
S325,33393,0
S325,32018,0
S325,27805,1
S325,41424,0
S325,33449,0
S325,49998,0
S325,29811,1
S325,29951,0
S325,46299,0
S325,44917,0
S325,44931,0
S325,51948,0
S325,51574,0
S325,51852,0
S325,51854,1
S325,61068,0
S325,54085,1
S325,54087,0
S325,54091,0
S325,52522,0
S325,62613,1
S325,52510,0
S325,52518,1
S325,52829,1
S325,52817,0
S325,52823,1
S325,52827,0
S325,33902,0
S325,33906,0
S325,26893,0
S325,26897,0
S325,26895,0
S325,35891,1
S325,37561,1
S325,32570,0
S325,37925,1
S326,31976,0
S326,31974,1
S326,20541,0
S326,20537,0
S326,35909,0
S326,37593,0
S326,20517,0
S326,20515,0
S326,20513,1
S326,63451,0
S326,50000,0
S326,63321,0
S326,44931,0
S326,29941,0
S326,46303,0
S326,30706,0
S326,33393,0
S326,29981,1
S326,35712,0
S326,30758,0
S326,42477,0
S326,30740,1
S326,30734,0
S326,58480,0
S326,60478,0
S326,54848,0
S326,54846,0
S326,61225,0
S326,61227,0
S326,61541,0
S326,54026,0
S326,56305,1
S326,54022,0
S326,53806,1
S326,53810,1
S326,53804,0
S326,53808,1
S326,52676,0
S326,52668,1
S326,52672,0
S326,61533,0
S327,32534,0
S327,32536,0
S327,32538,0
S327,33902,0
S327,33906,0
S327,20537,0
S327,20541,0
S327,37417,0
S327,37419,0
S327,44929,0
S327,46042,0
S327,29943,0
S327,43739,0
S327,63352,0
S327,50000,0
S327,63799,1
S327,48144,0
S327,54916,1
S327,63796,0
S327,45212,0
S327,54693,0
S327,47183,0
S327,45214,0
S327,52829,0
S327,52817,0
S327,52831,0
S327,52827,0
S327,52676,0
S327,52670,0
S327,52668,1
S327,61533,0
S327,42045,0
S327,41642,0
S327,29981,0
S327,60361,0
S327,30734,1
S327,42011,0
S327,30706,1
S327,41652,0
S327,30708,1
S327,33441,1
S328,63352,0
S328,45459,0
S328,63457,0
S328,44937,0
S328,43745,1
S328,44917,0
S328,20517,0
S328,20513,0
S328,20515,1
S328,33898,0
S328,33896,0
S328,33894,0
S328,32570,0
S328,37925,1
S328,32424,0
S328,41642,1
S328,29983,0
S328,32066,0
S328,32018,0
S328,27805,1
S328,42449,0
S328,30001,1
S328,60369,0
S328,33467,0
S328,26293,0
S328,51854,0
S328,51850,1
S328,51852,1
S328,51574,0
S328,53872,0
S328,53864,0
S328,53870,0
S328,54950,0
S328,54948,0
S328,54946,0
S328,54988,0
S328,46463,0
S328,61024,0
S328,46465,1
S328,56279,0
S328,46997,0
S329,43756,0
S329,43745,0
S329,63340,1
S329,63457,0
S329,44935,0
S329,29941,0
S329,22756,0
S329,22754,0
S329,25070,0
S329,35933,0
S329,35935,0
S329,35937,0
S329,32436,0
S329,32438,0
S329,32434,0
S329,53972,0
S329,56283,1
S329,53974,0
S329,53892,0
S329,61223,0
S329,56334,0
S329,61541,0
S329,56305,0
S329,62299,0
S329,61011,0
S329,51552,0
S329,54908,0
S329,63801,0
S329,46465,0
S329,46471,0
S329,56279,0
S329,42465,0
S329,35716,0
S329,33453,1
S329,60369,1
S329,60367,1
S329,42045,0
S329,30726,0
S329,22839,0
S329,59161,0
S329,60547,0
S330,43267,1
S330,63453,1
S330,29939,1
S330,44351,0
S330,63504,0
S330,49998,1
S330,42045,0
S330,27723,0
S330,41642,0
S330,33475,1
S330,23383,1
S330,58467,1
S330,59161,1
S330,30189,1
S330,60478,1
S330,60407,1
S330,54526,1
S330,63764,0
S330,54522,1
S330,54528,0
S330,48158,0
S330,47352,1
S330,47350,0
S330,61493,0
S330,48204,1
S330,48206,1
S330,48210,1
S330,48200,1
S330,52516,1
S330,52522,1
S330,52518,1
S330,52510,1
S330,34084,0
S330,34086,0
S330,34088,0
S330,37593,1
S330,35909,1
S330,32510,0
S330,33926,1
S330,33681,1
S330,33683,0
S331,37593,0
S331,35909,0
S331,35887,0
S331,32546,0
S331,34052,0
S331,32434,0
S331,32436,0
S331,32438,1
S331,26897,1
S331,22839,1
S331,60529,1
S331,30750,0
S331,41642,1
S331,42045,0
S331,59153,1
S331,33393,0
S331,60361,1
S331,26293,1
S331,59159,1
S331,44933,1
S331,45455,0
S331,29947,1
S331,49998,0
S331,49990,0
S331,29955,0
S331,46078,0
S331,46074,0
S331,28019,1
S331,29403,0
S331,46471,1
S331,61024,1
S331,46465,1
S331,46463,1
S331,56277,0
S331,46457,0
S331,47340,0
S331,63831,0
S331,53906,1
S331,53908,0
S331,56517,1
S331,53912,0
S332,29981,1
S332,60369,1
S332,33449,0
S332,26815,1
S332,30740,0
S332,42045,0
S332,30189,1
S332,33475,0
S332,29167,0
S332,22783,1
S332,44003,0
S332,44001,1
S332,44005,0
S332,35935,0
S332,35933,1
S332,35937,0
S332,32424,1
S332,32426,0
S332,32422,0
S332,63352,1
S332,44933,1
S332,63444,1
S332,63504,0
S332,44931,1
S332,62974,1
S332,53872,1
S332,53864,1
S332,53870,1
S332,53862,1
S332,54526,0
S332,54528,1
S332,63764,0
S332,54524,0
S332,48204,0
S332,48200,1
S332,48206,0
S332,60976,1
S332,54024,1
S332,56305,0
S332,61541,0
S332,54022,0
S333,43745,0
S333,43739,1
S333,44929,0
S333,63321,1
S333,29951,1
S333,49994,1
S333,61223,0
S333,56334,0
S333,54026,1
S333,54022,0
S333,48204,0
S333,48206,0
S333,48210,1
S333,48200,0
S333,52823,0
S333,52817,0
S333,61096,1
S333,52829,1
S333,45212,0
S333,47183,1
S333,54693,0
S333,45214,0
S333,22754,1
S333,22756,0
S333,25070,0
S333,35919,0
S333,35923,0
S333,35921,0
S333,34086,0
S333,34084,0
S333,34088,0
S333,33395,1
S333,26407,0
S333,30730,1
S333,22855,0
S333,41993,1
S333,33471,1
S333,26821,0
S333,42045,0
S333,27811,1
S333,58478,0
S334,44929,1
S334,44931,1
S334,46403,0
S334,44925,0
S334,63459,0
S334,63338,0
S334,33974,1
S334,30730,1
S334,30708,0
S334,27793,0
S334,42463,0
S334,42045,0
S334,42475,0
S334,41652,1
S334,32066,0
S334,60405,1
S334,36343,0
S334,36339,0
S334,36341,0
S334,26311,0
S334,26315,0
S334,26313,0
S334,31213,0
S334,30912,0
S334,33898,1
S334,53898,1
S334,56400,0
S334,53958,0
S334,53896,0
S334,53806,0
S334,53808,0
S334,53812,0
S334,53810,1
S334,54942,0
S334,63827,0
S334,54946,0
S334,54948,0
S334,53980,0
S334,53988,0
S334,62317,0
S334,53982,0
S335,46471,1
S335,56279,0
S335,61024,1
S335,46463,1
S335,51948,1
S335,51574,0
S335,51850,0
S335,51854,1
S335,52512,1
S335,52518,1
S335,52510,1
S335,52522,1
S335,61098,0
S335,52829,1
S335,61094,1
S335,52827,0
S335,46299,1
S335,44935,0
S335,45484,1
S335,45451,0
S335,44929,0
S335,45459,0
S335,30708,1
S335,27791,0
S335,29983,1
S335,30189,1
S335,30758,1
S335,32066,1
S335,42045,1
S335,26821,0
S335,30710,0
S335,33441,1
S335,42729,1
S335,42731,1
S335,42733,0
S335,63279,0
S335,34102,1
S335,35939,0
S335,20517,1
S335,20515,1
S335,20513,0
S336,63457,0
S336,29943,0
S336,45451,0
S336,63501,0
S336,29941,1
S336,43739,1
S336,29983,0
S336,60480,0
S336,42045,0
S336,42453,0
S336,26815,1
S336,42461,0
S336,30001,0
S336,60369,0
S336,33449,0
S336,60486,1
S336,63799,0
S336,54916,0
S336,48144,0
S336,63796,0
S336,46463,0
S336,61024,0
S336,56279,0
S336,46465,0
S336,52670,0
S336,52676,0
S336,52672,0
S336,61533,0
S336,51948,0
S336,51852,0
S336,51574,0
S336,51854,0
S336,35917,0
S336,35915,0
S336,37925,0
S336,32570,0
S336,33683,0
S336,33681,0
S336,37699,0
S336,37079,0
S337,54428,0
S337,54422,0
S337,54430,0
S337,54424,1
S337,63827,0
S337,54988,0
S337,54948,0
S337,54950,0
S337,51667,0
S337,51679,1
S337,51671,0
S337,51673,0
S337,46463,1
S337,56279,0
S337,61024,1
S337,46465,1
S337,35923,0
S337,35921,0
S337,35919,0
S337,35883,1
S337,42525,0
S337,32424,1
S337,32426,1
S337,32422,1
S337,26893,0
S337,46403,0
S337,45457,0
S337,44925,1
S337,63338,1
S337,51766,0
S337,46042,0
S337,60529,0
S337,42045,0
S337,26815,1
S337,60369,1
S337,26293,1
S337,28089,1
S337,30708,0
S337,27783,1
S337,30706,0
S337,33393,0
S338,30079,1
S338,44927,0
S338,63340,1
S338,43752,0
S338,29811,1
S338,29951,1
S338,60411,1
S338,30708,2
S338,41646,1
S338,42457,1
S338,42045,0
S338,58489,1
S338,59161,1
S338,32066,1
S338,26821,0
S338,42449,1
S338,51948,1
S338,51574,1
S338,51852,1
S338,51850,1
S338,46471,1
S338,61024,0
S338,56279,1
S338,46469,0
S338,61223,0
S338,54022,0
S338,54024,0
S338,56305,0
S338,35875,1
S338,35871,0
S338,59221,1
S338,56195,1
S338,32544,1
S338,32540,0
S338,42591,0
S338,34106,0
S338,37587,0
S338,37591,1
S338,32510,0
S338,33926,1
S339,32570,1
S339,37925,0
S339,34092,0
S339,34096,1
S339,34094,0
S339,34044,1
S339,34040,0
S339,35921,1
S339,35923,1
S339,44937,0
S339,43752,0
S339,45360,1
S339,63340,1
S339,45484,1
S339,44929,1
S339,61148,0
S339,53896,0
S339,56400,1
S339,53898,0
S339,53812,0
S339,53806,0
S339,53804,0
S339,53808,0
S339,52817,1
S339,52829,1
S339,52823,0
S339,61096,0
S339,45212,1
S339,45214,0
S339,54693,1
S339,51671,0
S339,29981,1
S339,42045,1
S339,33972,1
S339,30750,1
S339,33475,0
S339,22839,0
S339,32066,1
S339,22855,1
S339,58489,0
S339,33441,1
S340,37415,0
S340,37419,0
S340,37417,0
S340,37561,0
S340,35891,1
S340,33892,1
S340,33890,0
S340,37587,0
S340,37591,1
S340,22875,0
S340,35706,0
S340,30001,1
S340,41424,0
S340,33972,1
S340,60363,1
S340,42045,0
S340,30750,1
S340,30179,1
S340,60636,0
S340,53808,1
S340,53806,0
S340,54205,0
S340,53812,0
S340,53864,0
S340,53872,0
S340,53862,0
S340,53870,0
S340,53884,0
S340,61152,0
S340,53890,0
S340,62665,0
S340,61521,0
S340,54846,0
S340,54944,0
S340,63827,1
S340,29951,0
S340,43745,1
S340,44935,0
S340,44927,1
S340,63338,0
S340,44931,0
S341,63382,0
S341,46303,1
S341,30079,1
S341,49998,1
S341,45451,0
S341,63321,1
S341,35919,0
S341,35923,0
S341,35921,1
S341,33892,0
S341,33890,1
S341,31978,0
S341,33375,1
S341,33377,1
S341,37593,0
S341,42045,0
S341,28091,0
S341,27783,1
S341,30730,1
S341,22789,0
S341,33475,0
S341,30758,0
S341,28089,0
S341,26817,1
S341,26407,0
S341,54526,1
S341,54522,0
S341,63764,0
S341,54524,0
S341,29399,0
S341,46074,0
S341,28019,1
S341,29401,0
S341,47342,0
S341,47340,0
S341,46457,0
S341,63792,0
S341,51948,1
S341,51852,1
S341,51854,1
S341,51574,0
S342,27791,0
S342,41652,0
S342,33391,0
S342,26815,1
S342,60547,0
S342,42463,1
S342,30706,1
S342,26821,0
S342,30700,0
S342,60636,0
S342,46471,0
S342,56279,1
S342,61024,0
S342,46463,1
S342,51669,0
S342,51679,0
S342,51667,0
S342,51671,0
S342,52823,0
S342,52829,1
S342,61096,0
S342,52831,1
S342,28107,1
S342,59221,0
S342,56195,0
S342,35875,0
S342,20541,0
S342,20537,0
S342,34104,0
S342,32572,0
S342,34181,0
S342,26315,0
S342,26311,1
S342,26313,0
S342,26895,1
S342,63459,0
S342,62974,1
S342,43752,0
S342,43739,1
S342,63329,1
S342,45455,0
S343,43741,0
S343,45246,0
S343,63453,1
S343,63451,0
S343,63459,0
S343,44351,0
S343,37521,0
S343,31147,0
S343,34102,0
S343,63279,0
S343,35939,0
S343,20517,0
S343,20515,0
S343,20513,1
S343,37415,0
S343,30185,0
S343,30750,0
S343,30001,1
S343,41642,0
S343,29981,0
S343,41424,0
S343,42045,0
S343,22839,0
S343,41993,1
S343,30710,0
S343,61225,0
S343,54848,1
S343,54846,1
S343,61521,1
S343,54908,0
S343,51705,0
S343,51911,0
S343,51913,0
S343,28107,1
S343,35871,0
S343,56195,0
S343,59221,1
S343,56279,0
S343,61024,0
S343,63801,0
S343,46465,1
S344,29983,0
S344,42045,0
S344,29993,0
S344,60369,1
S344,41652,1
S344,30708,0
S344,60363,1
S344,42451,0
S344,33449,0
S344,30750,1
S344,61225,0
S344,54846,0
S344,54848,0
S344,61521,1
S344,56253,1
S344,51679,0
S344,51667,0
S344,51673,0
S344,51574,0
S344,51854,1
S344,51852,1
S344,51844,0
S344,56400,1
S344,61148,0
S344,61096,0
S344,52829,1
S344,50000,1
S344,30079,1
S344,44917,0
S344,44935,0
S344,63321,1
S344,30087,1
S344,37419,0
S344,37417,0
S344,37415,1
S344,35891,0
S344,37561,0
S344,20541,1
S344,20537,1
S344,26639,0
S344,26637,0
S345,41993,1
S345,33475,1
S345,30750,1
S345,41646,1
S345,29983,1
S345,33471,0
S345,26821,1
S345,42045,0
S345,30758,1
S345,27793,0
S345,43754,0
S345,29811,1
S345,29949,0
S345,63321,1
S345,43752,0
S345,44933,0
S345,54065,1
S345,61005,0
S345,54069,0
S345,61007,1
S345,52522,0
S345,52516,1
S345,52512,1
S345,52518,1
S345,53434,1
S345,53176,1
S345,53178,1
S345,53180,1
S345,54091,0
S345,54095,0
S345,61068,1
S345,61066,0
S345,20541,0
S345,20537,1
S345,20519,1
S345,20523,0
S345,37417,1
S345,37415,0
S345,37419,1
S345,32572,1
S345,34181,0
S346,32424,0
S346,32426,0
S346,32422,0
S346,26639,0
S346,26637,1
S346,35921,0
S346,35923,0
S346,35919,0
S346,34092,0
S346,46471,0
S346,56279,1
S346,61024,0
S346,46463,1
S346,51705,1
S346,51919,0
S346,51707,0
S346,51913,1
S346,46999,1
S346,47003,1
S346,62635,0
S346,62633,0
S346,52829,0
S346,52821,0
S346,52823,0
S346,52817,1
S346,63453,1
S346,49994,1
S346,29941,1
S346,50000,0
S346,29955,0
S346,49998,1
S346,42045,0
S346,60367,0
S346,30708,1
S346,59153,1
S346,42465,0
S346,26821,0
S346,29981,1
S346,30730,0
S346,27691,1
S346,23387,1
S347,22758,1
S347,24990,0
S347,34084,1
S347,34086,0
S347,34088,0
S347,35560,1
S347,35556,0
S347,35558,0
S347,42591,1
S347,51574,0
S347,51854,1
S347,51580,0
S347,51844,0
S347,53896,1
S347,61148,0
S347,56400,1
S347,53898,1
S347,53434,0
S347,53432,1
S347,53180,1
S347,53178,1
S347,53890,1
S347,53882,0
S347,61152,1
S347,52823,1
S347,42045,0
S347,26821,0
S347,29981,1
S347,29993,1
S347,27797,0
S347,30708,2
S347,42467,0
S347,42477,1
S347,42451,1
S347,30191,1
S347,63447,0
S347,43756,1
S347,43754,1
S347,44933,1
