,SID,ItemID,Seq,Resp
11242,275,62357,9,0
11243,275,58437,10,0
11244,275,37367,11,1
11245,275,35480,12,1
11246,275,35482,13,0
11247,275,27925,14,0
11248,275,27927,15,0
11249,275,27923,16,1
11250,275,26513,17,0
11251,275,26509,18,0
11252,275,26511,19,1
11253,275,42735,20,0
11254,275,47159,21,0
11255,275,42739,22,0
11256,275,45186,23,1
11257,275,41456,24,0
11258,275,41460,25,1
11259,275,41464,26,1
11260,275,41454,27,1
11261,275,50358,28,0
11262,275,41808,29,0
11263,275,41814,30,1
11264,275,41812,31,0
11265,275,43531,32,1
11266,275,43518,33,0
11267,275,58694,34,1
11268,275,42117,35,1
11269,275,14440,36,0
11270,275,16525,37,0
11271,275,35321,38,0
11272,275,30875,39,0
11273,275,16477,40,0
11274,275,23152,41,1
11275,276,58564,1,0
11276,276,33613,2,1
11277,276,49841,3,0
11278,276,60437,4,0
11279,276,51800,5,0
11280,276,42279,6,1
11281,276,30464,7,0
11282,276,58301,8,1
11283,276,33631,9,1
11284,276,43541,10,0
11285,276,26598,11,0
11286,276,29335,12,0
11287,276,26509,13,1
11288,276,26511,14,0
11289,276,26513,15,0
11290,276,29333,16,1
11291,276,29331,17,0
11292,276,29329,18,1
11293,276,29849,19,0
11294,276,42377,20,1
11295,276,42375,21,1
11296,276,42379,22,0
11297,276,43859,23,0
11298,276,42533,24,0
11299,276,42535,25,0
11300,276,42531,26,0
11301,276,42541,27,0
11302,276,63256,28,0
11303,276,47159,29,0
11304,276,42739,30,1
11305,276,42735,31,0
11306,276,41766,32,0
11307,276,41782,33,0
11308,276,41758,34,0
11309,276,41762,35,0
11310,276,30859,36,0
11311,276,32178,37,0
11312,276,27745,38,0
11313,276,24855,39,0
11314,276,32118,40,0
11315,276,23148,41,0
11316,277,43456,1,0
11317,277,46395,2,1
11318,277,58947,3,1
11319,277,42285,4,0
11320,277,58974,5,0
11321,277,30526,6,0
11322,277,31828,7,0
11323,277,27513,8,2
11324,277,41512,9,0
11325,277,19947,10,0
11326,277,49031,11,0
11327,277,63264,12,1
11328,277,63266,13,0
11329,277,49039,14,1
11330,277,50250,15,0
11331,277,50256,16,0
11332,277,50252,17,1
11333,277,50254,18,0
11334,277,43525,19,0
11335,277,43531,20,1
11336,277,58694,21,0
11337,277,43518,22,0
11338,277,41536,23,0
11339,277,41544,24,1
11340,277,41548,25,0
11341,277,29663,26,0
11342,277,20533,27,0
11343,277,16531,28,1
11344,277,15374,29,1
11345,277,35152,30,0
11346,277,16575,31,0
11347,277,30875,32,0
11348,277,26592,33,0
11349,277,26588,34,0
11350,277,26590,35,0
11351,277,29409,36,1
11352,277,29411,37,1
11353,277,29407,38,1
11354,277,29395,39,1
11355,277,29391,40,0
11356,277,29393,41,0
11357,278,21878,1,0
11358,278,14575,2,0
11359,278,49841,3,1
11360,278,20205,4,0
11361,278,60884,5,0
11362,278,63168,6,0
11363,278,36721,7,0
11364,278,33631,8,0
11365,278,33637,9,0
11366,278,62401,10,0
11367,278,49023,11,1
11368,278,49003,12,0
11369,278,49013,13,0
11370,278,49011,14,0
11371,278,48697,15,0
11372,278,48695,16,1
11373,278,48711,17,0
11374,278,48709,18,0
11375,278,29601,19,0
11376,278,41530,20,0
11377,278,42093,21,0
11378,278,58655,22,0
11379,278,45596,23,1
11380,278,45598,24,0
11381,278,50289,25,0
11382,278,37779,26,1
11383,278,30859,27,0
11384,278,32178,28,0
11385,278,21222,29,0
11386,278,23132,30,0
11387,278,29675,31,0
11388,278,23148,32,0
11389,278,26588,33,1
11390,278,26592,34,0
11391,278,26590,35,0
11392,278,26511,36,0
11393,278,26513,37,0
11394,278,26509,38,0
11395,278,29453,39,0
11396,278,29455,40,0
11397,278,30297,41,0
11398,279,51298,1,0
11399,279,36331,2,0
11400,279,41270,3,0
11401,279,43456,4,0
11402,279,33525,5,0
11403,279,33529,6,1
11404,279,61623,7,0
11405,279,58974,8,1
11406,279,31932,9,0
11407,279,19949,10,0
11408,279,48703,11,0
11409,279,48697,12,1
11410,279,48709,13,0
11411,279,63050,14,0
11412,279,60957,15,0
11413,279,52790,16,1
11414,279,52792,17,0
11415,279,42771,18,0
11416,279,42769,19,0
11417,279,42767,20,1
11418,279,44253,21,0
11419,279,41726,22,0
11420,279,41758,23,0
11421,279,41766,24,0
11422,279,48593,25,0
11423,279,41762,26,0
11424,279,25255,27,1
11425,279,25257,28,1
11426,279,25259,29,0
11427,279,37367,30,0
11428,279,35480,31,1
11429,279,35482,32,1
11430,279,35486,33,1
11431,279,37369,34,0
11432,279,26509,35,1
11433,279,15906,36,0
11434,279,24595,37,0
11435,279,29267,38,1
11436,279,26373,39,0
11437,279,48531,40,1
11438,279,30614,41,0
11439,280,43484,1,1
11440,280,41484,2,0
11441,280,41480,3,0
11442,280,41474,4,1
11443,280,47819,5,1
11444,280,47821,6,0
11445,280,47833,7,0
11446,280,41748,8,1
11447,280,41742,9,1
11448,280,62683,10,0
11449,280,41750,11,0
11450,280,50309,12,1
11451,280,50307,13,0
11452,280,50303,14,1
11453,280,50311,15,0
11454,280,42117,16,1
11455,280,36851,17,0
11456,280,22468,18,1
11457,280,27849,19,0
11458,280,16575,20,0
11459,280,13064,21,0
11460,280,13172,22,0
11461,280,27925,23,0
11462,280,27923,24,1
11463,280,27927,25,0
11464,280,29409,26,0
11465,280,29407,27,1
11466,280,29411,28,0
11467,280,25257,29,0
11468,280,25259,30,0
11469,280,25255,31,0
11470,280,61047,32,1
11471,280,43471,33,0
11472,280,49841,34,1
11473,280,33611,35,0
11474,280,59026,36,1
11475,280,27513,37,0
11476,280,33649,38,0
11477,280,42059,39,1
11478,280,44901,40,0
11479,280,30522,41,0
11480,281,35152,1,1
11481,281,15376,2,0
11482,281,35300,3,0
11483,281,27771,4,0
11484,281,32174,5,1
11485,281,29873,6,0
11486,281,43456,7,0
11487,281,60884,8,0
11488,281,63694,9,1
11489,281,51454,10,0
11490,281,41270,11,0
11491,281,58419,12,1
11492,281,20167,13,0
11493,281,19947,14,1
11494,281,33623,15,1
11495,281,19951,16,0
11496,281,26357,17,0
11497,281,21862,18,1
11498,281,26727,19,0
11499,281,26731,20,1
11500,281,29331,21,0
11501,281,29333,22,0
11502,281,29329,23,0
11503,281,29297,24,0
11504,281,29295,25,1
11505,281,41776,26,0
11506,281,41722,27,0
11507,281,41724,28,0
11508,281,41726,29,0
11509,281,43525,30,0
11510,281,58694,31,0
11511,281,43531,32,0
11512,281,43518,33,0
11513,281,49103,34,0
11514,281,63411,35,0
11515,281,63586,36,0
11516,281,48719,37,1
11517,281,48729,38,0
11518,281,29601,39,0
11519,281,41530,40,1
11520,281,42091,41,0
11521,282,53053,1,0
11522,282,53061,2,0
11523,282,53059,3,0
11524,282,12819,4,0
11525,282,58653,5,0
11526,282,42073,6,1
11527,282,42077,7,0
11528,282,50699,8,0
11529,282,63622,9,0
11530,282,50695,10,0
11531,282,50697,11,0
11532,282,50289,12,0
11533,282,29663,13,1
11534,282,26253,14,0
11535,282,27657,15,0
11536,282,44162,16,0
11537,282,20531,17,0
11538,282,36197,18,0
11539,282,13074,19,1
11540,282,27753,20,0
11541,282,12687,21,1
11542,282,32170,22,0
11543,282,44786,23,0
11544,282,32002,24,0
11545,282,31824,25,0
11546,282,33617,26,1
11547,282,61047,27,1
11548,282,33232,28,1
11549,282,19951,29,0
11550,282,20027,30,1
11551,282,19947,31,0
11552,282,62403,32,0
11553,282,29409,33,0
11554,282,29407,34,1
11555,282,29411,35,1
11556,282,29817,36,1
11557,282,29815,37,1
11558,282,30550,38,1
11559,282,29833,39,1
11560,282,29831,40,1
11561,282,29835,41,1
11562,283,63624,1,0
11563,283,50712,2,0
11564,283,50710,3,0
11565,283,50718,4,0
11566,283,42767,5,0
11567,283,44253,6,0
11568,283,46249,7,0
11569,283,46247,8,0
11570,283,46245,9,0
11571,283,46243,10,0
11572,283,42095,11,0
11573,283,41530,12,1
11574,283,29601,13,0
11575,283,42091,14,0
11576,283,37779,15,0
11577,283,37771,16,0
11578,283,27937,17,0
11579,283,29931,18,0
11580,283,27935,19,0
11581,283,36421,20,1
11582,283,31764,21,1
11583,283,29787,22,1
11584,283,26899,23,0
11585,283,28119,24,0
11586,283,26901,25,0
11587,283,29827,26,0
11588,283,20545,27,0
11589,283,26371,28,1
11590,283,16559,29,0
11591,283,35283,30,0
11592,283,15906,31,0
11593,283,51404,32,0
11594,283,36715,33,0
11595,283,49841,34,0
11596,283,36681,35,0
11597,283,44901,36,0
11598,283,58425,37,1
11599,283,33599,38,0
11600,283,41270,39,1
11601,283,58296,40,0
11602,283,62455,41,0
11603,284,26373,1,1
11604,284,35291,2,0
11605,284,15362,3,0
11606,284,13074,4,0
11607,284,35309,5,0
11608,284,20531,6,1
11609,284,49003,7,0
11610,284,49013,8,0
11611,284,49017,9,1
11612,284,49011,10,0
11613,284,49161,11,0
11614,284,50691,12,0
11615,284,49159,13,0
11616,284,49163,14,0
11617,284,48697,15,0
11618,284,48709,16,0
11619,284,48699,17,0
11620,284,63050,18,0
11621,284,29601,19,0
11622,284,41530,20,1
11623,284,42095,21,1
11624,284,42091,22,0
11625,284,33611,23,0
11626,284,36691,24,0
11627,284,51428,25,0
11628,284,43456,26,0
11629,284,33619,27,0
11630,284,41468,28,1
11631,284,41270,29,0
11632,284,63168,30,1
11633,284,62459,31,1
11634,284,62935,32,1
11635,284,29395,33,1
11636,284,29393,34,0
11637,284,29391,35,0
11638,284,26663,36,1
11639,284,25301,37,0
11640,284,37367,38,0
11641,284,35482,39,1
11642,284,35480,40,0
11643,284,28119,41,0
11644,285,37215,1,0
11645,285,37217,2,0
11646,285,37213,3,0
11647,285,37209,4,1
11648,285,42117,5,1
11649,285,41550,6,0
11650,285,45988,7,0
11651,285,42111,8,0
11652,285,42247,9,0
11653,285,58849,10,0
11654,285,43607,11,0
11655,285,47159,12,0
11656,285,36859,13,0
11657,285,36865,14,0
11658,285,36867,15,0
11659,285,58684,16,0
11660,285,29363,17,1
11661,285,29359,18,1
11662,285,29361,19,1
11663,285,37369,20,0
11664,285,35486,21,1
11665,285,37367,22,1
11666,285,35480,23,0
11667,285,35482,24,0
11668,285,27579,25,0
11669,285,13158,26,1
11670,285,30800,27,0
11671,285,32174,28,1
11672,285,22395,29,0
11673,285,26530,30,1
11674,285,23219,31,0
11675,285,51454,32,0
11676,285,51276,33,0
11677,285,46014,34,1
11678,285,41270,35,0
11679,285,33623,36,1
11680,285,63162,37,1
11681,285,60597,38,0
11682,285,58542,39,1
11683,285,58425,40,0
11684,285,59026,41,1
11685,286,26767,1,0
11686,286,29397,2,1
11687,286,26770,3,0
11688,286,26899,4,0
11689,286,28119,5,1
11690,286,26901,6,0
11691,286,29409,7,0
11692,286,29407,8,1
11693,286,29411,9,1
11694,286,50289,10,1
11695,286,63033,11,0
11696,286,50287,12,0
11697,286,45190,13,1
11698,286,63276,14,0
11699,286,47179,15,1
11700,286,37603,16,1
11701,286,37601,17,0
11702,286,37599,18,0
11703,286,37609,19,0
11704,286,36559,20,0
11705,286,42533,21,1
11706,286,42541,22,0
11707,286,42531,23,0
11708,286,42539,24,0
11709,286,37779,25,1
11710,286,32118,26,0
11711,286,30794,27,0
11712,286,30875,28,0
11713,286,14438,29,1
11714,286,20525,30,0
11715,286,35300,31,0
11716,286,51298,32,0
11717,286,30600,33,0
11718,286,33232,34,0
11719,286,32010,35,0
11720,286,41512,36,0
11721,286,34010,37,1
11722,286,60399,38,0
11723,286,19963,39,1
11724,286,46014,40,0
11725,286,59020,41,0
11726,287,45186,1,0
11727,287,42737,2,0
11728,287,63256,3,0
11729,287,44162,4,0
11730,287,41814,5,0
11731,287,41812,6,0
11732,287,41816,7,0
11733,287,41810,8,0
11734,287,63624,9,0
11735,287,50712,10,1
11736,287,50710,11,0
11737,287,50716,12,0
11738,287,29663,13,1
11739,287,26259,14,0
11740,287,27657,15,0
11741,287,26253,16,0
11742,287,44796,17,0
11743,287,51330,18,1
11744,287,60399,19,0
11745,287,58976,20,0
11746,287,36719,21,0
11747,287,36353,22,0
11748,287,19947,23,0
11749,287,33651,24,0
11750,287,59006,25,1
11751,287,61629,26,0
11752,287,29669,27,1
11753,287,35283,28,0
11754,287,16537,29,0
11755,287,23213,30,0
11756,287,22504,31,1
11757,287,12763,32,1
11758,287,30922,33,0
11759,287,30924,34,0
11760,287,30920,35,0
11761,287,29361,36,0
11762,287,29363,37,0
11763,287,29359,38,1
11764,287,25257,39,0
11765,287,25255,40,1
11766,287,25259,41,0
11767,288,60961,1,0
11768,288,52794,2,0
11769,288,52792,3,0
11770,288,49003,4,0
11771,288,42535,5,0
11772,288,42533,6,0
11773,288,42541,7,0
11774,288,42531,8,0
11775,288,63633,9,0
11776,288,49197,10,0
11777,288,49199,11,0
11778,288,50289,12,1
11779,288,41766,13,0
11780,288,41758,14,0
11781,288,41762,15,0
11782,288,41768,16,0
11783,288,26767,17,0
11784,288,26770,18,0
11785,288,29397,19,1
11786,288,29409,20,0
11787,288,29407,21,1
11788,288,29411,22,0
11789,288,37367,23,0
11790,288,35482,24,0
11791,288,35480,25,0
11792,288,48531,26,1
11793,288,24595,27,0
11794,288,12763,28,1
11795,288,16166,29,0
11796,288,16559,30,0
11797,288,15374,31,0
11798,288,32596,32,0
11799,288,51420,33,0
11800,288,59187,34,1
11801,288,51388,35,0
11802,288,43636,36,0
11803,288,58974,37,0
11804,288,14535,38,0
11805,288,20205,39,0
11806,288,21893,40,0
11807,288,14575,41,0
11808,289,31051,1,0
11809,289,26586,2,0
11810,289,26584,3,0
11811,289,30550,4,1
11812,289,29817,5,0
11813,289,29815,6,0
11814,289,27905,7,1
11815,289,30209,8,1
11816,289,27903,9,0
11817,289,26353,10,0
11818,289,26335,11,0
11819,289,26339,12,0
11820,289,26337,13,0
11821,289,48751,14,0
11822,289,48757,15,0
11823,289,48761,16,0
11824,289,48765,17,0
11825,289,44349,18,0
11826,289,44341,19,0
11827,289,44345,20,0
11828,289,63629,21,0
11829,289,41530,22,0
11830,289,29601,23,1
11831,289,42095,24,0
11832,289,42091,25,0
11833,289,51396,26,0
11834,289,60597,27,1
11835,289,51404,28,0
11836,289,59191,29,0
11837,289,62949,30,1
11838,289,58960,31,0
11839,289,36719,32,0
11840,289,36721,33,0
11841,289,19947,34,0
11842,289,20033,35,0
11843,289,16575,36,0
11844,289,29705,37,0
11845,289,32130,38,0
11846,289,29839,39,1
11847,289,27751,40,0
11848,289,13192,41,0
11849,290,49841,1,0
11850,290,42279,2,1
11851,290,51414,3,0
11852,290,33651,4,0
11853,290,61047,5,0
11854,290,42063,6,0
11855,290,33623,7,1
11856,290,41514,8,0
11857,290,60933,9,0
11858,290,62435,10,1
11859,290,29817,11,0
11860,290,29815,12,1
11861,290,30550,13,0
11862,290,26513,14,0
11863,290,26509,15,0
11864,290,26511,16,0
11865,290,29359,17,0
11866,290,29361,18,0
11867,290,29363,19,0
11868,290,22504,20,0
11869,290,35152,21,0
11870,290,16477,22,1
11871,290,13172,23,0
11872,290,16034,24,0
11873,290,35321,25,0
11874,290,50514,26,0
11875,290,63393,27,0
11876,290,50512,28,0
11877,290,50508,29,0
11878,290,48999,30,1
11879,290,63250,31,0
11880,290,42117,32,0
11881,290,45988,33,0
11882,290,42111,34,0
11883,290,41983,35,0
11884,290,43377,36,0
11885,290,41740,37,0
11886,290,41750,38,0
11887,290,41742,39,0
11888,290,50289,40,1
11889,290,29601,41,0
11890,291,26860,1,0
11891,291,26858,2,0
11892,291,26856,3,1
11893,291,29305,4,0
11894,291,29849,5,0
11895,291,29307,6,0
11896,291,35995,7,0
11897,291,35997,8,0
11898,291,26513,9,0
11899,291,20169,10,0
11900,291,45934,11,0
11901,291,51334,12,1
11902,291,33531,13,0
11903,291,31936,14,0
11904,291,33651,15,1
11905,291,58564,16,1
11906,291,33589,17,0
11907,291,60437,18,0
11908,291,61184,19,0
11909,291,44349,20,0
11910,291,44341,21,0
11911,291,63629,22,0
11912,291,63631,23,0
11913,291,41742,24,0
11914,291,41740,25,0
11915,291,41750,26,0
11916,291,49013,27,1
11917,291,49017,28,0
11918,291,49003,29,0
11919,291,49023,30,0
11920,291,37603,31,0
11921,291,37609,32,1
11922,291,37599,33,0
11923,291,37611,34,0
11924,291,37779,35,0
11925,291,29839,36,0
11926,291,13190,37,0
11927,291,26323,38,1
11928,291,23148,39,0
11929,291,16164,40,0
11930,291,15906,41,0
11931,292,23132,1,0
11932,292,36645,2,0
11933,292,14438,3,0
11934,292,23213,4,0
11935,292,35291,5,0
11936,292,29873,6,0
11937,292,50250,7,0
11938,292,50252,8,0
11939,292,50256,9,0
11940,292,50254,10,0
11941,292,46293,11,0
11942,292,63276,12,1
11943,292,45190,13,0
11944,292,50540,14,1
11945,292,50538,15,0
11946,292,50546,16,1
11947,292,41742,17,0
11948,292,41750,18,0
11949,292,41740,19,0
11950,292,27997,20,0
11951,292,42095,21,0
11952,292,29601,22,1
11953,292,45934,23,0
11954,292,32000,24,0
11955,292,58629,25,0
11956,292,59191,26,0
11957,292,36685,27,0
11958,292,31940,28,0
11959,292,20027,29,0
11960,292,20029,30,0
11961,292,58384,31,0
11962,292,62365,32,1
11963,292,26357,33,1
11964,292,21862,34,0
11965,292,37369,35,0
11966,292,35486,36,0
11967,292,29409,37,0
11968,292,29407,38,1
11969,292,29411,39,1
11970,292,29397,40,0
11971,292,26767,41,0
11972,293,26594,1,0
11973,293,26596,2,1
11974,293,30205,3,0
11975,293,26663,4,0
11976,293,25301,5,1
11977,293,27937,6,0
11978,293,27935,7,0
11979,293,29931,8,0
11980,293,28151,9,0
11981,293,58984,10,1
11982,293,42293,11,0
11983,293,42291,12,0
11984,293,58982,13,0
11985,293,49127,14,0
11986,293,43518,15,1
11987,293,58694,16,0
11988,293,43531,17,0
11989,293,41474,18,1
11990,293,41478,19,1
11991,293,41484,20,0
11992,293,41480,21,0
11993,293,47833,22,1
11994,293,47821,23,0
11995,293,47819,24,1
11996,293,27657,25,0
11997,293,30859,26,0
11998,293,35300,27,0
11999,293,14410,28,0
12000,293,36817,29,0
12001,293,27763,30,0
12002,293,16533,31,0
12003,293,49841,32,1
12004,293,31744,33,1
12005,293,58976,34,0
12006,293,19947,35,0
12007,293,51490,36,1
12008,293,41514,37,0
12009,293,36685,38,0
12010,293,36697,39,0
12011,293,59020,40,0
12012,293,19949,41,0
12013,294,47159,1,0
12014,294,45186,2,0
12015,294,42735,3,0
12016,294,42741,4,0
12017,294,50524,5,0
12018,294,50520,6,0
12019,294,50526,7,0
12020,294,52606,8,0
12021,294,41550,9,1
12022,294,42117,10,1
12023,294,42111,11,0
12024,294,45988,12,0
12025,294,51739,13,0
12026,294,42095,14,0
12027,294,41530,15,1
12028,294,29601,16,0
12029,294,63152,17,1
12030,294,62935,18,0
12031,294,21878,19,1
12032,294,33531,20,1
12033,294,46885,21,1
12034,294,42059,22,1
12035,294,33641,23,0
12036,294,30464,24,1
12037,294,20161,25,0
12038,294,62353,26,0
12039,294,29707,27,1
12040,294,24875,28,0
12041,294,22446,29,1
12042,294,21271,30,0
12043,294,30859,31,1
12044,294,35140,32,0
12045,294,30209,33,0
12046,294,27905,34,0
12047,294,27903,35,0
12048,294,26511,36,1
12049,294,26513,37,1
12050,294,26509,38,1
12051,294,29815,39,1
12052,294,30550,40,1
12053,294,29817,41,0
12054,295,26357,1,1
12055,295,21862,2,1
12056,295,29833,3,0
12057,295,29831,4,1
12058,295,29835,5,0
12059,295,26877,6,0
12060,295,26875,7,1
12061,295,26879,8,0
12062,295,27905,9,1
12063,295,42117,10,1
12064,295,41550,11,0
12065,295,42111,12,0
12066,295,45988,13,0
12067,295,63272,14,0
12068,295,46291,15,0
12069,295,44180,16,0
12070,295,49053,17,0
12071,295,63578,18,0
12072,295,63580,19,0
12073,295,63584,20,0
12074,295,63586,21,0
12075,295,44345,22,0
12076,295,41758,23,0
12077,295,48593,24,0
12078,295,41762,25,0
12079,295,49841,26,0
12080,295,32010,27,0
12081,295,33234,28,0
12082,295,20165,29,0
12083,295,63172,30,0
12084,295,31828,31,0
12085,295,33633,32,0
12086,295,36919,33,0
12087,295,41514,34,0
12088,295,58299,35,1
12089,295,35140,36,0
12090,295,21271,37,0
12091,295,22502,38,0
12092,295,30859,39,0
12093,295,22395,40,0
12094,295,15376,41,0
12095,296,27763,1,0
12096,296,16164,2,0
12097,296,32170,3,0
12098,296,32180,4,0
12099,296,22508,5,0
12100,296,14442,6,0
12101,296,51298,7,0
12102,296,51334,8,1
12103,296,59026,9,0
12104,296,46022,10,0
12105,296,33341,11,0
12106,296,62935,12,1
12107,296,62457,13,0
12108,296,33609,14,0
12109,296,33523,15,0
12110,296,33631,16,1
12111,296,29885,17,0
12112,296,29887,18,1
12113,296,29881,19,0
12114,296,31051,20,0
12115,296,26586,21,0
12116,296,26584,22,0
12117,296,30550,23,0
12118,296,29817,24,0
12119,296,29815,25,0
12120,296,61061,26,0
12121,296,54662,27,0
12122,296,54656,28,0
12123,296,54660,29,0
12124,296,41470,30,0
12125,296,41474,31,1
12126,296,41486,32,0
12127,296,41480,33,0
12128,296,41814,34,1
12129,296,41812,35,0
12130,296,41816,36,0
12131,296,37779,37,0
12132,296,37771,38,1
12133,296,27657,39,1
12134,296,29663,40,0
12135,296,26253,41,0
12136,297,60853,1,0
12137,297,45604,2,0
12138,297,45606,3,0
12139,297,45608,4,1
12140,297,47159,5,0
12141,297,42741,6,0
12142,297,45186,7,1
12143,297,42735,8,0
12144,297,49111,9,1
12145,297,48719,10,1
12146,297,48729,11,0
12147,297,41742,12,0
12148,297,41750,13,0
12149,297,41740,14,0
12150,297,42091,15,0
12151,297,41530,16,1
12152,297,63166,17,1
12153,297,49841,18,0
12154,297,51454,19,0
12155,297,63738,20,1
12156,297,30528,21,0
12157,297,60888,22,0
12158,297,41582,23,0
12159,297,33687,24,0
12160,297,33601,25,0
12161,297,58296,26,0
12162,297,29363,27,1
12163,297,29359,28,1
12164,297,29361,29,1
12165,297,26663,30,1
12166,297,25301,31,1
12167,297,26671,32,0
12168,297,26669,33,0
12169,297,30610,34,0
12170,297,31964,35,0
12171,297,16575,36,0
12172,297,14388,37,0
12173,297,23152,38,0
12174,297,31970,39,0
12175,297,35272,40,0
12176,297,27753,41,1
12177,298,62683,1,0
12178,298,41748,2,0
12179,298,41778,3,0
12180,298,41742,4,0
12181,298,48793,5,0
12182,298,48797,6,0
12183,298,48785,7,0
12184,298,50712,8,0
12185,298,50708,9,0
12186,298,50716,10,1
12187,298,41544,11,1
12188,298,41536,12,0
12189,298,41548,13,0
12190,298,54874,14,0
12191,298,42117,15,0
12192,298,45988,16,0
12193,298,30610,17,0
12194,298,31964,18,0
12195,298,28153,19,0
12196,298,28155,20,0
12197,298,28151,21,1
12198,298,28119,22,0
12199,298,26899,23,0
12200,298,26901,24,0
12201,298,26731,25,0
12202,298,43273,26,1
12203,298,33631,27,1
12204,298,44796,28,0
12205,298,33341,29,1
12206,298,36721,30,0
12207,298,42279,31,1
12208,298,46014,32,0
12209,298,58591,33,0
12210,298,59018,34,0
12211,298,62891,35,0
12212,298,27849,36,0
12213,298,15866,37,0
12214,298,32202,38,0
12215,298,15908,39,1
12216,298,13154,40,1
12217,298,36817,41,0
12218,299,30848,1,0
12219,299,23152,2,0
12220,299,30794,3,0
12221,299,16559,4,0
12222,299,23215,5,0
12223,299,27755,6,0
12224,299,27937,7,1
12225,299,27935,8,0
12226,299,29931,9,0
12227,299,27905,10,1
12228,299,30209,11,1
12229,299,27903,12,0
12230,299,26357,13,0
12231,299,21862,14,1
12232,299,30610,15,1
12233,299,52762,16,0
12234,299,52770,17,0
12235,299,52776,18,0
12236,299,62687,19,1
12237,299,41758,20,0
12238,299,41766,21,0
12239,299,41762,22,0
12240,299,54650,23,0
12241,299,61055,24,0
12242,299,54646,25,0
12243,299,54648,26,0
12244,299,41983,27,1
12245,299,47919,28,1
12246,299,47917,29,0
12247,299,41740,30,0
12248,299,41742,31,1
12249,299,33627,32,0
12250,299,51298,33,0
12251,299,33593,34,0
12252,299,42109,35,0
12253,299,30840,36,0
12254,299,51388,37,1
12255,299,43543,38,0
12256,299,33234,39,0
12257,299,62893,40,0
12258,299,61631,41,0
12259,300,26899,1,0
12260,300,26901,2,0
12261,300,28119,3,0
12262,300,25255,4,1
12263,300,25257,5,1
12264,300,25259,6,0
12265,300,29397,7,0
12266,300,26767,8,0
12267,300,26770,9,0
12268,300,52606,10,0
12269,300,63398,11,0
12270,300,50520,12,0
12271,300,50524,13,0
12272,300,63276,14,1
12273,300,46293,15,0
12274,300,47173,16,0
12275,300,44345,17,0
12276,300,29601,18,0
12277,300,41530,19,0
12278,300,42095,20,0
12279,300,42091,21,1
12280,300,46245,22,0
12281,300,41750,23,0
12282,300,41742,24,0
12283,300,41740,25,0
12284,300,43271,26,1
12285,300,33613,27,0
12286,300,58974,28,0
12287,300,46395,29,0
12288,300,14575,30,0
12289,300,58542,31,1
12290,300,20161,32,0
12291,300,60575,33,1
12292,300,31828,34,0
12293,300,62415,35,0
12294,300,13190,36,0
12295,300,35283,37,0
12296,300,32178,38,0
12297,300,35313,39,0
12298,300,21267,40,0
12299,300,36813,41,0
12300,301,30794,1,0
12301,301,16559,2,0
12302,301,32178,3,0
12303,301,12763,4,0
12304,301,30614,5,0
12305,301,16477,6,0
12306,301,58193,7,1
12307,301,62421,8,0
12308,301,44889,9,0
12309,301,51440,10,1
12310,301,51322,11,0
12311,301,62403,12,1
12312,301,33687,13,0
12313,301,21849,14,1
12314,301,60399,15,0
12315,301,30526,16,0
12316,301,23454,17,1
12317,301,29745,18,1
12318,301,30137,19,0
12319,301,27579,20,0
12320,301,30139,21,0
12321,301,26899,22,1
12322,301,28119,23,1
12323,301,26901,24,0
12324,301,29833,25,1
12325,301,52786,26,1
12326,301,60961,27,1
12327,301,52792,28,0
12328,301,41774,29,0
12329,301,41782,30,1
12330,301,41766,31,1
12331,301,48593,32,0
12332,301,41762,33,0
12333,301,42291,34,1
12334,301,42295,35,0
12335,301,42293,36,0
12336,301,42289,37,0
12337,301,52610,38,1
12338,301,63411,39,1
12339,301,27657,40,1
12340,301,29663,41,1
12341,302,41270,1,0
12342,302,27513,2,1
12343,302,32080,3,0
12344,302,32006,4,0
12345,302,51410,5,0
12346,302,33619,6,0
12347,302,36917,7,1
12348,302,44899,8,0
12349,302,60593,9,1
12350,302,62953,10,1
12351,302,13154,11,0
12352,302,30614,12,0
12353,302,22502,13,1
12354,302,30630,14,0
12355,302,25459,15,0
12356,302,15906,16,0
12357,302,35997,17,0
12358,302,35995,18,0
12359,302,26497,19,0
12360,302,26499,20,1
12361,302,26495,21,0
12362,302,31051,22,0
12363,302,26584,23,0
12364,302,26586,24,1
12365,302,29361,25,0
12366,302,36541,26,0
12367,302,36535,27,0
12368,302,36539,28,0
12369,302,58597,29,0
12370,302,41987,30,0
12371,302,43375,31,0
12372,302,43373,32,0
12373,302,41983,33,1
12374,302,58684,34,0
12375,302,36865,35,0
12376,302,36859,36,0
12377,302,36857,37,1
12378,302,42093,38,0
12379,302,29601,39,0
12380,302,41530,40,1
12381,302,42095,41,1
12382,303,50710,1,0
12383,303,63624,2,0
12384,303,50718,3,0
12385,303,50716,4,1
12386,303,46291,5,0
12387,303,63272,6,0
12388,303,49053,7,1
12389,303,44180,8,0
12390,303,47310,9,1
12391,303,47306,10,0
12392,303,47308,11,1
12393,303,47304,12,0
12394,303,48719,13,0
12395,303,48729,14,0
12396,303,42095,15,0
12397,303,41530,16,1
12398,303,26588,17,0
12399,303,26590,18,0
12400,303,26592,19,0
12401,303,25257,20,1
12402,303,25259,21,1
12403,303,25255,22,0
12404,303,28155,23,0
12405,303,28153,24,0
12406,303,28151,25,0
