SID,ItemID,Resp
101,61204,1
101,44933,1
101,50002,0
101,43752,1
101,45360,1
101,43747,0
101,44929,1
101,26885,0
101,26883,1
101,31978,0
101,33375,1
101,33377,1
101,34052,1
101,32546,0
101,35887,0
101,34092,0
102,52582,0
102,52584,0
102,47909,1
102,54916,0
102,48144,0
102,63796,1
102,46465,0
102,56279,1
102,51852,1
102,51574,1
102,51854,1
102,51948,0
102,51667,0
102,51679,1
102,51671,1
102,56253,1
102,22758,0
102,24990,0
102,32424,0
102,32426,1
102,32422,0
102,32572,0
102,34104,0
102,34181,0
102,37415,0
102,60407,1
102,30708,0
102,41646,0
102,33391,1
102,60367,1
102,42475,0
102,30730,1
102,42045,0
102,28089,0
102,23387,1
102,50002,1
102,45451,0
102,63329,0
102,44925,0
102,63453,0
102,46401,0
103,26885,1
103,26883,1
103,32570,1
103,37925,0
103,44001,0
103,44005,1
103,44003,1
103,26893,0
103,26895,0
103,61098,0
103,61096,1
103,52823,1
103,52827,0
103,53176,1
103,60553,0
103,53150,0
103,53180,1
103,48200,0
103,48206,1
103,48204,1
103,48210,1
103,61227,0
103,54848,1
103,61225,0
103,61521,1
103,63508,0
103,44933,1
103,63651,1
103,45437,0
103,50000,1
103,45459,1
103,30289,0
103,30730,1
103,60417,1
103,30189,0
103,33413,0
103,29993,1
103,60405,1
103,33475,1
103,27781,0
103,33393,0
104,46042,0
104,63321,0
104,44921,0
104,63382,0
104,46401,0
104,49994,0
104,33401,0
104,41424,1
104,42463,0
104,41642,0
104,29981,0
104,30740,0
104,27805,0
104,60367,0
104,22783,0
104,30708,0
104,33906,1
104,33902,1
104,35921,1
104,35919,0
104,35923,0
104,20541,0
104,20537,0
104,26893,0
104,26895,0
104,63799,0
104,54916,0
104,48144,0
104,63796,0
104,53972,0
104,53974,1
104,54534,0
104,63835,0
104,60553,0
104,53180,0
104,53176,0
104,53432,0
104,54584,0
104,54014,0
104,61515,0
104,56301,1
105,61223,1
105,56334,0
105,56305,0
105,54024,1
105,51846,1
105,51854,1
105,51574,1
105,51850,1
105,61007,1
105,54069,1
105,54075,1
105,54073,1
105,51552,0
105,61011,1
105,62299,1
105,46078,1
105,45455,0
105,50573,1
105,43756,1
105,63449,1
105,45475,0
105,45360,0
105,32436,1
105,32434,1
105,32438,1
105,31976,1
105,31974,0
105,26315,1
105,26313,1
105,26311,1
105,32424,1
105,42477,1
105,30289,0
105,32018,2
105,42045,1
105,41650,1
105,59157,0
105,42475,1
105,30758,1
105,30730,1
105,33455,1
106,35933,1
106,35937,0
106,35935,1
106,33896,1
106,33894,0
106,33898,1
106,20517,1
106,20515,1
106,20513,0
106,30586,1
106,33972,1
106,60363,1
106,41648,0
106,42453,1
106,42045,1
106,28091,1
106,30726,1
106,27807,1
106,60480,1
106,46471,1
106,61024,1
106,56279,1
106,46469,1
106,47007,1
106,47003,1
106,46997,2
106,62635,1
106,53982,1
106,53980,1
106,53984,0
106,56285,0
106,54916,1
106,63796,1
106,48144,1
106,61148,1
106,44929,0
106,49990,0
106,46405,0
106,44933,1
106,50000,1
106,63352,1
107,30742,1
107,41642,1
107,42471,0
107,41993,0
107,30750,0
107,33455,0
107,60363,0
107,60367,1
107,30706,1
107,60359,1
107,33892,0
107,33890,0
107,44003,0
107,44001,0
107,44005,0
107,26895,0
107,26897,0
107,26893,0
107,33377,1
107,53806,0
107,53810,1
107,53808,0
107,53812,0
107,63799,1
107,48144,0
107,54916,0
107,63796,0
107,54022,1
107,61223,0
107,56305,1
107,61541,0
107,52510,0
107,52518,1
107,52516,0
107,52512,0
107,29811,1
107,63453,0
107,29941,1
107,43739,1
107,63457,0
107,45437,0
108,63501,1
108,45459,0
108,50000,0
108,50002,0
108,43756,0
108,30087,0
108,26895,0
108,26897,0
108,26893,0
108,35917,0
108,35915,0
108,37419,0
108,37417,0
108,37415,0
108,42733,0
108,30760,0
108,35712,0
108,30706,1
108,59153,0
108,41424,0
108,42453,0
108,58458,0
108,60367,0
108,27783,0
108,26293,0
108,54014,0
108,61515,0
108,56301,0
108,54010,0
108,52670,0
108,52676,0
108,52672,0
108,52668,1
108,53872,1
108,53870,0
108,53864,0
108,53862,0
108,53884,1
108,62665,0
108,53890,0
108,61152,0
109,41642,1
109,30470,0
109,42045,0
109,41993,1
109,33413,0
109,42457,1
109,33475,1
109,58458,0
109,30191,0
109,30750,0
109,61072,1
109,54087,0
109,54091,0
109,54085,0
109,47183,0
109,45214,0
109,45212,0
109,54693,0
109,51854,1
109,51852,1
109,51846,0
109,51848,0
109,62665,0
109,53884,1
109,53890,0
109,53882,0
109,44931,0
109,45443,0
109,30081,1
109,43747,0
109,63508,0
109,44933,0
109,42591,0
109,34106,0
109,31976,0
109,31974,1
109,31978,0
109,33377,0
109,33375,1
109,35921,1
109,35919,0
110,51673,0
110,51667,1
110,51679,1
110,51663,0
110,63831,0
110,46459,1
110,47342,1
110,47340,0
110,51919,1
110,51913,1
110,51938,0
110,51707,1
110,63827,1
110,54988,0
110,63829,1
110,54946,0
110,30470,0
110,58458,0
110,41650,1
110,42045,0
110,33475,1
110,42463,1
110,23383,1
110,60369,1
110,26395,0
110,30726,0
110,42729,1
110,42731,1
110,42733,0
110,32546,1
110,35887,1
110,34052,0
110,35921,1
110,35919,1
110,35923,1
110,63352,1
110,63508,1
110,50000,0
110,45360,1
110,44935,0
110,45244,0
111,56334,0
111,61223,0
111,61541,1
111,56305,1
111,53904,1
111,53908,1
111,56517,1
111,53906,1
111,52522,0
111,62613,1
111,52510,0
111,52516,1
111,61072,1
111,54095,0
111,56317,0
111,54091,1
111,42477,0
111,30726,0
111,30730,1
111,35712,0
111,32066,1
111,28089,1
111,42045,0
111,42475,0
111,60480,1
111,59161,0
111,44931,1
111,63508,0
111,63651,0
111,63449,0
111,45244,0
111,49998,0
111,37925,1
111,32570,1
111,35560,1
111,35558,0
111,35556,0
111,37559,0
111,35885,1
111,42527,0
111,31147,0
112,50000,0
112,44931,0
112,63457,1
112,63352,1
112,44933,0
112,63321,0
112,27811,0
112,30578,0
112,33972,1
112,42457,0
112,33453,1
112,42045,1
112,41652,1
112,58467,0
112,30738,0
112,60480,0
112,35933,0
112,35935,1
112,35937,0
112,35917,1
112,35915,0
112,24990,1
112,22758,0
112,37925,0
112,32570,0
112,56285,1
112,53982,0
112,53980,0
112,53988,0
112,46471,0
112,61024,0
112,56279,1
112,46465,0
112,54010,0
112,54012,0
112,61515,0
112,56301,0
112,28019,0
112,29399,0
112,29403,0
112,29401,0
113,49998,0
113,62974,0
113,45459,0
113,44927,0
113,63382,0
113,63455,0
113,35923,0
113,35921,0
113,35919,0
113,26639,0
113,26637,1
113,35945,0
113,35941,0
113,42525,1
113,35883,0
113,30706,1
113,60478,1
113,42045,0
113,29981,1
113,33413,0
113,42461,0
113,35706,0
113,28091,0
113,58467,0
113,60480,0
113,52584,0
113,52582,0
113,47909,0
113,47342,1
113,56277,0
113,63831,0
113,47340,1
113,54073,0
113,51574,1
113,51844,0
113,51854,0
113,51580,0
113,45212,0
113,47183,0
113,54693,0
113,45214,0
114,22756,0
114,22754,0
114,25070,0
114,32436,0
114,32438,0
114,32434,0
114,32426,0
114,32424,0
114,32422,0
114,44917,0
114,44925,1
114,63352,0
114,46403,0
114,29811,0
114,63457,0
114,63799,1
114,54916,0
114,48144,0
114,63796,0
114,52670,1
114,52676,0
114,61533,0
114,52672,1
114,61072,0
114,54085,0
114,54087,0
114,54095,0
114,53872,1
114,53862,1
114,53864,1
114,53870,0
114,23381,0
114,41646,0
114,60367,1
114,28089,1
114,60363,1
114,60480,0
114,33475,1
114,33449,1
114,27805,1
114,33433,1
115,42045,0
115,26815,0
115,30758,0
115,41650,0
115,60359,1
115,30740,0
115,33449,1
115,42459,1
115,22855,0
115,22803,1
115,35558,0
115,35560,0
115,35556,1
115,33377,0
115,31978,0
115,33375,0
115,33892,0
115,33890,1
115,35885,0
115,49998,1
115,43739,0
115,63352,0
115,44935,0
115,44929,0
115,43747,0
115,61541,1
115,56334,1
115,61223,0
115,54022,0
115,53972,0
115,63835,0
115,53974,0
115,53892,0
115,54014,1
115,61515,0
115,56301,0
115,54012,1
115,53178,0
115,53174,1
115,53180,1
115,60553,1
116,28089,0
116,30736,0
116,60411,1
116,41650,1
116,60407,1
116,42453,1
116,30706,1
116,27781,0
116,42045,1
116,58489,0
116,37591,0
116,37587,0
116,32434,0
116,32436,0
116,32438,0
116,33902,1
116,33906,0
116,35885,0
116,37559,1
116,61024,0
116,46471,1
116,56279,1
116,46463,0
116,29399,1
116,46074,1
116,46076,0
116,46078,0
116,47340,0
116,47342,1
116,56277,0
116,46457,0
116,52522,1
116,52512,1
116,52518,1
116,62613,0
116,44927,0
116,44929,1
116,45451,1
116,46403,0
116,44919,0
116,49998,1
117,54942,0
117,54950,1
117,54948,1
117,54944,1
117,51846,1
117,51854,1
117,51574,0
117,51948,0
117,51552,0
117,62299,1
117,52817,0
117,52823,1
117,52831,1
117,52821,0
117,52510,0
117,52516,1
117,44937,0
117,49998,1
117,45484,0
117,44921,1
117,43745,0
117,29941,0
117,35706,1
117,35712,1
117,42475,0
117,60367,1
117,42045,0
117,22803,0
117,27805,1
117,42463,0
117,30750,0
117,27691,1
117,37585,0
117,35907,0
117,42529,0
117,37417,0
117,37415,0
117,37419,0
117,26897,0
117,26893,0
117,26895,0
118,63321,0
118,63352,0
118,29941,1
118,44351,0
118,63449,0
118,63453,0
118,51574,0
118,51948,0
118,51854,1
118,51852,1
118,52831,1
118,52829,1
118,52827,0
118,52817,0
118,61072,0
118,54095,0
118,54087,1
118,54091,0
118,53906,0
118,53908,1
118,53904,1
118,56517,0
118,33441,1
118,58467,0
118,28091,0
118,42457,0
118,42045,0
118,41642,0
118,42449,1
118,42465,0
118,41650,0
118,22783,0
118,34102,0
118,63279,0
118,35939,0
118,32540,0
118,32544,0
118,35921,0
118,35923,1
118,35919,0
118,37699,0
119,44001,0
119,44003,0
119,44005,0
119,20517,0
119,20515,0
119,20513,0
119,37591,0
119,37587,0
119,35909,1
119,30706,0
119,29981,0
119,22717,0
119,42461,0
119,30708,0
119,42045,0
119,30740,0
119,30736,0
119,23387,0
119,60417,0
119,63444,0
119,63329,0
119,62974,0
119,63382,0
119,30081,0
119,46299,0
119,51705,0
119,51919,1
119,51913,0
119,54908,0
119,54950,0
119,54946,0
119,54948,0
119,63827,0
119,54430,1
119,54424,0
119,54422,0
119,54428,0
119,46457,0
119,47342,1
119,63788,0
119,47340,0
120,29933,0
120,45475,0
120,63455,1
120,50000,0
120,29951,1
120,29957,0
120,35712,0
120,29993,0
120,42465,0
120,41424,0
120,30706,1
120,60636,0
120,26821,0
120,41993,1
120,29167,0
120,27807,0
120,61007,0
120,54069,0
120,54065,0
120,54073,1
120,51705,1
120,51911,0
120,51913,0
120,51919,1
120,53180,1
120,53174,1
120,53434,0
120,53176,0
120,54916,0
120,48144,1
120,63796,1
120,61068,1
120,33906,1
120,33902,1
120,35923,0
120,35919,0
120,35921,1
120,35939,0
120,34102,1
120,63279,1
120,35937,0
121,29993,1
121,42045,1
121,41650,1
121,42451,1
121,58467,1
121,42465,1
121,41424,1
121,59157,0
121,30189,0
121,58478,0
121,35933,1
121,35937,0
121,35935,0
121,35939,1
121,63279,0
121,34102,0
121,32426,0
121,32424,1
121,32422,0
121,61072,1
121,56317,0
121,54089,0
121,54095,0
121,52522,1
121,52516,1
121,52512,0
121,52518,1
121,51574,0
121,51948,0
121,51852,1
121,51854,1
121,54075,1
121,61007,1
121,54073,1
121,54069,0
121,44310,0
121,63449,0
121,44929,0
121,46042,1
121,50000,1
121,29957,0
122,48204,0
122,48206,0
122,48200,1
122,60976,0
122,54950,1
122,54948,0
122,54942,1
122,54988,2
122,47340,1
122,47342,1
122,56277,1
122,46457,1
122,52510,1
122,52512,1
122,52522,1
122,52516,1
122,50000,1
122,44933,1
122,50486,0
122,50488,0
122,63441,0
122,45453,0
122,60365,1
122,41652,1
122,42045,0
122,29993,1
122,28091,1
122,30289,0
122,41646,1
122,26407,0
122,30710,0
122,60359,1
122,35885,1
122,42527,0
122,37559,1
122,35937,0
122,35933,1
122,35935,1
122,36343,1
122,36339,0
122,36341,0
123,30730,1
123,27805,1
123,42045,0
123,30708,1
123,30470,0
123,26821,0
123,60365,0
123,42461,1
123,32018,0
123,33433,1
123,54988,0
123,54942,0
123,54948,0
123,54944,0
123,53972,0
123,54534,0
123,53892,0
123,56283,0
123,54848,0
123,61227,1
123,61521,1
123,54091,1
123,53870,1
123,53864,0
123,53872,0
123,52522,0
123,26883,0
123,26885,1
123,33906,0
123,33902,0
123,22754,0
123,25070,1
123,22756,0
123,26315,0
123,26311,0
123,49994,1
123,29945,0
123,44935,0
123,45457,1
123,63501,0
123,63504,0
124,32424,0
124,32426,0
124,32422,0
124,26883,0
124,26885,0
124,26897,0
124,26893,0
124,26895,1
124,31978,0
124,41650,0
124,26407,0
124,29993,0
124,27805,0
124,33443,0
124,30189,0
124,23387,0
124,42465,1
124,60405,0
124,30740,1
124,54948,0
124,54950,0
124,54942,0
124,63827,1
124,63799,1
124,48144,0
124,54916,0
124,63796,0
124,53906,0
124,53904,0
124,53908,1
124,53912,0
124,47005,0
124,47001,0
124,46999,1
124,62633,0
124,63340,0
124,63457,0
124,45484,1
124,29957,0
124,29955,0
124,45360,0
125,61068,0
125,54091,1
125,61072,0
125,54089,0
125,47003,0
125,47007,0
125,46997,0
125,46999,1
125,48200,0
125,48204,0
125,60976,0
125,48206,0
125,46463,0
125,46471,0
125,56279,1
125,61024,0
125,62974,1
125,43752,0
125,44931,0
125,63329,0
125,29941,1
125,30079,0
125,60369,0
125,41650,0
125,30708,0
125,42453,1
125,27805,1
125,30730,0
125,42449,0
125,60363,1
125,30734,0
125,23387,0
125,33375,1
125,33377,1
125,31978,0
125,37587,1
125,37591,0
125,44003,0
125,44001,0
125,44005,0
125,35560,0
126,54950,0
126,54948,0
126,54946,1
126,54942,1
126,48204,0
126,48206,0
126,48200,0
126,60976,0
126,53178,0
126,60553,0
126,53174,1
126,53180,1
126,46463,1
126,63801,1
126,46471,1
126,61024,0
126,30470,0
126,26815,0
126,22783,1
126,30001,0
126,30750,0
126,42465,1
126,42045,0
126,27805,0
126,28089,1
126,60486,1
126,44917,1
126,45437,0
126,44931,0
126,63453,1
126,46403,0
126,45443,0
126,33902,1
126,33906,1
126,31976,0
126,31974,0
126,35933,0
126,35937,0
126,35935,1
126,37699,0
126,37079,0
127,54942,1
127,54950,0
127,54948,1
127,54946,1
127,48204,0
127,48206,1
127,48200,0
127,60976,0
127,52522,0
127,52516,0
127,52512,0
127,52528,1
127,56279,0
127,61024,0
127,46463,1
127,46465,0
127,36343,0
127,36341,0
127,36339,0
127,37591,1
127,37587,0
127,35917,1
127,35915,0
127,35919,1
127,35921,0
127,29951,1
127,50486,0
127,43739,1
127,49998,0
127,44935,0
127,44351,1
127,41993,1
127,41642,1
127,29983,1
127,60369,1
127,30706,1
127,42451,1
127,60405,1
127,33443,0
127,30708,1
127,33401,1
128,54014,0
128,54010,0
128,56301,0
128,54584,0
128,47352,0
128,48158,0
128,47350,0
128,61493,0
128,47183,0
128,45212,0
128,54693,0
128,45214,0
128,53908,0
128,53906,0
128,56517,0
128,53904,1
128,32426,0
128,32424,0
128,32422,0
128,35935,1
128,35937,0
128,35933,0
128,35917,0
128,35915,0
128,36341,0
128,30740,0
128,32066,0
128,30706,0
128,35706,0
128,33972,1
128,33441,1
128,42475,0
128,27811,0
128,30750,0
128,22783,0
128,29941,0
128,49990,0
128,63455,1
128,46303,0
128,49998,0
128,30045,0
129,29957,0
129,44933,0
129,43267,0
129,43756,0
129,44931,0
129,44310,0
129,51671,1
129,51667,1
129,51679,0
129,51669,0
129,52584,0
129,52582,0
129,47909,0
129,53906,1
129,56517,0
129,53908,0
129,53912,0
129,54014,1
129,56301,0
129,54012,1
129,54584,0
129,52817,0
129,30730,0
129,33413,0
129,33972,0
129,30005,0
129,60365,0
129,22760,0
129,33449,0
129,28089,0
129,32066,1
129,30734,0
129,32424,0
129,32426,0
129,32422,0
129,37419,0
129,37415,0
129,37417,0
129,37591,1
129,37587,0
129,20517,0
130,63799,1
130,54916,0
130,63796,0
130,48144,0
130,47007,0
130,47001,1
130,47003,0
130,46997,0
130,53806,1
130,53804,0
130,54205,0
130,53810,1
130,54950,0
130,54948,0
130,54942,0
130,63827,0
130,41993,0
130,60365,1
130,30730,1
130,29981,0
130,42449,0
130,32066,1
130,60367,0
130,30708,0
130,30722,0
130,30734,1
130,63340,1
130,49988,0
130,63453,0
130,63382,0
130,45360,0
130,29939,1
130,32570,0
130,37925,1
130,20519,1
130,20523,0
130,36343,0
130,36341,0
130,36339,0
130,26311,0
130,26315,0
131,63441,1
131,44935,1
131,29955,0
131,63329,0
131,63453,0
131,63352,0
131,54950,0
131,54948,0
131,63827,0
131,54946,0
131,51705,1
131,51913,0
131,51911,0
131,54908,1
131,52670,0
131,52668,1
131,61533,0
131,52676,0
131,52831,1
131,52823,0
131,52817,1
131,52829,0
131,26315,0
131,26311,1
131,26313,0
131,37591,0
131,37587,1
131,32426,1
131,32422,0
131,32424,0
131,31974,0
131,30734,1
131,42045,1
131,41642,1
131,30470,0
131,33475,0
131,42451,1
131,22839,0
131,30708,1
131,33443,0
131,27793,0
132,34106,1
132,42591,1
132,35923,0
132,35921,0
132,35919,0
132,34040,1
132,34044,0
132,26895,0
132,26893,1
132,42045,1
132,33475,1
132,26395,0
132,30730,1
132,33449,1
132,35706,0
132,42475,0
132,32066,0
132,60363,1
132,59161,0
132,54846,0
132,61225,0
132,54848,1
132,61521,1
132,51705,0
132,54908,1
132,51938,0
132,51919,1
132,54073,1
132,61005,0
132,54075,0
132,61009,0
132,56285,1
132,53980,0
132,53982,0
132,62317,1
132,29939,1
132,44929,1
132,63321,1
132,50743,1
132,49998,1
132,43754,0
133,60361,0
133,26815,1
133,30758,0
133,29993,0
133,33475,0
133,41652,0
133,60486,0
133,42045,0
133,33449,0
133,33455,1
133,37699,0
133,37079,1
133,33906,0
133,33902,1
133,33892,1
133,33890,0
133,33896,0
133,33898,0
133,33894,0
133,63799,1
133,48144,0
133,63796,0
133,54916,1
133,54091,1
133,56317,0
133,61068,0
133,61072,1
133,54534,0
133,53972,0
133,63835,0
133,53974,1
133,53150,1
133,60553,0
133,53180,0
133,53432,0
133,49998,0
133,45429,0
133,30079,0
133,43745,1
133,44937,0
133,29811,0
134,33393,0
134,33443,0
134,30730,0
134,35712,0
134,60369,1
134,30586,1
134,30706,0
134,27691,1
134,58467,0
134,30734,1
134,44921,1
134,51766,0
134,46403,0
134,63382,0
134,63455,1
134,63340,0
134,54526,0
134,54522,1
134,63764,0
134,54528,0
134,52670,1
134,52676,0
134,52668,0
134,52672,0
134,46463,0
134,56279,0
134,61024,0
134,46465,0
134,52522,0
134,52512,1
134,52518,0
134,52516,0
134,20513,1
134,20517,0
134,20515,0
134,35891,0
134,37561,0
134,24990,1
134,22758,0
134,33890,0
134,33892,0
135,34096,1
135,34092,0
135,34094,1
135,35883,0
135,42525,0
135,37415,1
135,37417,0
135,37419,1
135,26893,0
135,54526,0
135,63764,0
135,54522,1
135,54528,0
135,51705,1
135,51911,0
135,54908,0
135,51913,1
135,48204,1
135,48200,0
135,48206,1
135,60976,0
135,54073,1
135,61007,1
135,54075,0
135,61009,0
135,30081,1
135,44927,1
135,44931,1
135,44937,0
135,29949,0
135,63321,0
135,41650,0
135,42045,1
135,35710,1
135,42453,0
135,33449,1
135,33475,1
135,42463,0
135,42457,1
135,27783,0
135,30710,0
136,26893,0
136,26897,0
136,26895,0
136,33902,1
136,33906,0
136,35560,1
136,35558,0
136,35556,0
136,34044,0
136,30081,1
136,43752,1
136,49998,0
136,29941,1
136,45443,1
136,29951,1
136,52584,1
136,52582,1
136,47909,0
136,52670,0
136,61533,1
136,52676,0
136,52672,0
136,52512,1
136,52518,1
136,52516,1
136,52510,0
136,61148,0
136,56400,1
136,53958,0
136,61094,0
136,52817,1
136,23387,1
136,33443,0
136,42045,1
136,42465,0
136,42457,1
136,29993,1
136,41646,1
136,60369,1
136,58458,0
136,30754,1
137,42045,0
137,29981,1
137,28091,0
137,41642,1
137,42457,1
137,26407,0
137,33391,1
137,41652,1
137,58458,0
137,60547,1
137,34086,0
137,34088,0
137,34084,0
137,37593,0
137,35909,0
137,37699,1
137,37079,0
137,31213,0
137,30912,0
137,29399,0
137,28019,0
137,29401,0
137,46074,0
137,61152,0
137,53884,0
137,53890,0
137,62665,0
137,46999,1
137,47001,1
137,62635,0
137,47003,0
137,56279,1
137,46465,0
137,63801,0
137,46463,0
137,63457,1
137,45457,0
137,63444,0
137,29939,1
137,29943,0
137,45437,0
138,61223,0
138,56334,0
138,54026,1
138,56305,1
138,56285,1
138,53980,0
138,53982,0
138,53988,1
138,47340,0
138,63831,0
138,46457,0
138,56277,0
138,51679,1
138,51663,0
138,51667,1
138,51671,0
138,29981,1
138,30760,0
138,33443,1
138,42457,1
138,32018,0
138,60405,1
138,27805,0
138,27797,0
138,42045,0
138,30706,1
138,37925,0
138,32570,1
138,26897,0
138,26893,0
138,26895,0
138,33902,0
138,33906,0
138,32510,0
138,33926,0
138,29951,1
138,63382,1
138,62974,1
138,45246,0
138,45244,1
138,43745,1
139,50002,0
139,29943,0
139,29941,1
139,45459,0
139,45475,0
139,45360,0
139,63799,1
139,54916,0
139,48144,0
139,63796,1
139,61024,0
139,56279,0
139,46463,0
139,46471,0
139,52670,0
139,52676,0
139,52668,0
139,61533,0
139,53432,0
139,53174,1
139,53180,0
139,53176,0
139,22839,1
139,60367,1
139,42457,0
139,29983,0
139,35716,1
139,42449,1
139,42045,1
139,58467,1
139,30734,1
139,22783,0
139,33898,0
139,33894,0
139,33896,0
139,37561,0
139,35891,0
139,35560,1
139,35556,0
139,35558,0
139,32546,1
140,29943,0
140,29939,1
140,46303,1
140,44933,1
140,45455,0
140,29957,0
140,35917,1
140,35915,1
140,22754,0
140,22756,1
140,25070,1
140,31978,0
140,33377,1
140,33375,1
140,20523,1
140,35712,1
140,42045,0
140,42477,0
140,26815,1
140,42011,0
140,33413,1
140,22855,0
140,26407,1
140,30744,0
140,33467,0
140,46471,1
140,61024,1
140,46465,1
140,56279,1
140,51673,1
140,51667,1
140,51671,1
140,51679,1
140,46074,1
140,29403,0
140,29399,1
140,28019,1
140,54065,1
140,61007,1
140,54073,1
140,54075,1
141,50573,0
141,63382,0
141,63457,1
141,50488,0
141,29941,1
141,49994,0
141,46471,0
141,61024,0
141,46463,0
141,56279,0
141,51667,0
141,51673,0
141,51679,0
141,56253,0
141,28107,0
141,35871,0
141,59221,0
141,35875,0
141,54942,1
141,54988,0
141,63827,0
141,54944,1
141,42045,0
141,60415,0
141,29983,0
141,30001,1
141,41424,0
141,41652,0
141,23383,0
141,29167,0
141,27781,0
141,27691,1
141,33902,1
141,33906,0
141,37419,1
141,37417,0
141,37415,0
141,35885,1
141,37559,0
141,42527,0
141,32426,0
142,30730,0
142,30750,2
142,33469,1
142,42045,0
142,41424,1
142,42011,0
142,41652,1
142,30736,0
142,60482,1
142,30179,1
142,54950,1
142,54946,1
142,54948,1
142,54988,0
142,51669,0
142,51671,1
142,51667,1
142,51679,1
142,28107,1
142,35875,0
142,59221,1
142,56195,1
142,46463,1
142,61024,1
142,63801,1
142,56279,1
142,20517,1
142,20515,0
142,20513,1
142,26315,0
142,26311,0
142,26313,1
142,35923,1
142,35921,1
142,35919,0
142,45246,1
142,50000,1
142,44935,1
142,63508,1
142,63506,0
142,63451,0
143,56334,0
143,61223,1
143,54024,1
143,56305,1
143,53808,0
143,53810,1
143,54205,0
143,53806,0
143,56400,1
143,53896,0
143,61148,0
143,51671,0
143,51679,0
143,56253,0
143,51673,0
143,52831,1
143,63508,0
143,46403,0
143,44929,0
143,44933,1
143,43752,0
143,43739,1
143,20517,1
143,20515,0
143,20513,0
143,33902,0
143,33906,1
143,35885,0
143,37559,1
143,42527,0
143,35921,1
143,33453,0
143,29983,0
143,22875,0
143,42045,1
143,42475,0
143,32048,0
143,30744,0
143,42457,0
143,28089,0
143,30179,1
144,42045,1
144,29993,0
144,41642,1
144,58480,2
144,33413,1
144,30191,1
144,42477,0
144,42463,1
144,26821,0
144,26395,1
144,35556,0
144,35560,1
144,35558,1
144,26639,1
144,26637,0
144,32434,0
144,32436,0
144,32438,0
144,20515,1
144,63449,0
144,45360,1
144,49998,1
144,63508,1
144,43754,0
144,44931,0
144,52584,0
144,52582,0
144,47909,1
144,61227,1
144,61521,1
144,61225,1
144,48204,1
144,60976,1
144,48200,1
144,48206,0
144,47342,1
144,47340,0
144,54422,1
144,54428,0
144,54424,0
144,54430,1
145,42453,0
145,42449,0
145,30005,0
145,60369,0
145,35712,1
145,58467,0
145,41646,0
145,42465,0
145,22789,0
145,27783,0
145,42729,1
145,42731,0
145,42733,0
145,35887,0
145,32546,0
145,34052,0
145,35885,0
145,42527,0
145,37559,0
145,30081,1
145,63457,1
145,50743,0
145,29941,0
145,45244,0
145,44935,0
145,51667,0
145,56253,0
145,51673,0
145,51679,0
145,63831,0
145,63785,0
145,46459,0
145,46457,1
145,51948,0
145,51854,1
145,51848,0
145,51850,1
145,52831,0
145,52823,1
145,52817,0
145,52829,0
146,60553,0
146,53150,1
146,53180,0
146,53174,1
146,46471,0
146,46463,1
146,61024,0
146,46465,0
146,51948,0
146,51574,0
146,51854,0
146,51852,0
146,56301,0
146,61515,0
146,54010,0
146,54012,0
146,29955,0
146,63501,0
146,63455,0
146,62974,0
146,29811,0
146,44927,0
146,26893,0
146,26895,0
146,26897,0
146,42731,0
146,42733,0
146,42729,0
146,35560,1
146,35558,0
146,35556,1
146,58467,0
146,41642,0
146,41646,1
146,42045,0
146,42451,1
146,33475,0
146,41993,0
146,30706,0
146,33441,1
146,60405,0
147,56334,0
147,61223,0
147,54022,1
147,61537,1
147,53904,0
147,53906,0
147,53908,1
147,56517,0
147,52522,0
147,52512,0
147,52518,0
147,52516,0
147,52831,1
147,52829,0
147,61096,1
147,52823,1
147,26311,1
147,26315,0
147,26313,0
147,37419,0
147,37415,1
147,37417,1
147,25070,1
147,22756,0
147,22754,0
147,62974,0
147,63453,0
147,29955,0
147,63651,0
147,45451,0
147,29951,1
147,42465,0
147,60636,0
147,42475,0
147,30730,0
147,26815,1
147,32066,0
147,42459,1
147,60369,1
147,33441,1
147,60407,1
148,63799,0
148,48144,0
148,63796,0
148,54916,0
148,52670,0
148,52676,0
148,52672,0
148,61533,0
148,62635,0
148,46999,0
148,47001,0
148,47007,0
148,53958,0
148,56400,0
148,53898,0
148,61148,0
148,63444,0
148,43747,0
148,63506,0
148,45437,1
148,63459,0
148,43745,0
148,35560,1
148,35556,0
148,35558,0
148,32536,0
148,32534,0
148,32538,0
148,34044,0
148,34040,0
148,36343,1
148,29981,1
148,60531,0
148,30706,1
148,60369,0
148,42457,0
148,33441,1
148,60363,0
148,41652,0
148,58508,0
148,33449,0
149,60405,1
149,60367,1
149,30730,1
149,42045,1
149,33393,0
149,30001,1
149,28089,1
149,27791,0
149,60636,1
149,26407,0
149,52670,1
149,52676,1
149,61533,0
149,52672,0
149,63799,1
149,48144,0
149,54916,0
149,63796,1
149,61499,1
149,61503,0
149,54566,0
149,54562,1
149,48200,0
149,60976,0
149,48204,1
149,48206,1
149,63279,1
149,35939,0
149,34102,0
149,26893,0
149,26895,1
149,26897,0
149,25070,0
149,22754,0
149,22756,1
149,63457,1
149,44351,1
149,46403,1
149,44937,1
149,50002,0
149,45246,1
150,35871,0
150,35875,0
150,28107,1
150,56195,0
150,54950,0
150,54948,0
150,54942,0
150,54944,0
150,63799,1
150,48144,0
150,54916,0
150,63796,0
150,52670,1
150,52672,0
